Mapping project name,ESCO-O*NET Crosswalk,,,,,
47-1011.00,First-Line Supervisors of Construction Trades and Extraction Workers,Directly supervise and coordinate activities of construction or extraction workers.,http://data.europa.eu/esco/occupation/0dd7e6cd-2e5a-4fae-9ce0-6a3622d4019f,construction general supervisor,"Construction general supervisors keep track of the proceedings of all stages in the building process. They coordinate the different teams, assign tasks, and resolve problems.",broadMatch
47-1011.00,First-Line Supervisors of Construction Trades and Extraction Workers,Directly supervise and coordinate activities of construction or extraction workers.,http://data.europa.eu/esco/occupation/05ebeb56-6ceb-488d-ba91-ed15088efc8e,bridge construction supervisor,Bridge construction supervisors monitor the construction of bridges. They assign tasks and take quick decisions to resolve problems.,broadMatch
47-1011.00,First-Line Supervisors of Construction Trades and Extraction Workers,Directly supervise and coordinate activities of construction or extraction workers.,http://data.europa.eu/esco/occupation/71e4891f-48a6-435f-8897-208969fb4e44,dredging supervisor,Dredging supervisors monitor dredging operations. They make sure the operation proceeds per regulations and take quick decisions to resolve problems.,broadMatch
47-1011.00,First-Line Supervisors of Construction Trades and Extraction Workers,Directly supervise and coordinate activities of construction or extraction workers.,http://data.europa.eu/esco/occupation/9defc0f8-3eed-4a56-80e1-d534983aff4f,demolition supervisor,Demolition supervisors monitor operations involved in the demolition of buildings and clean up of debris. They take quick decisions to resolve problems.,broadMatch
47-1011.00,First-Line Supervisors of Construction Trades and Extraction Workers,Directly supervise and coordinate activities of construction or extraction workers.,http://data.europa.eu/esco/occupation/2ea3070e-3d0b-4de6-b5bd-fe4a04649b04,construction scaffolding supervisor,"Construction scaffolding supervisors plan and supervise the transport, assembly, disassembly and maintenance of the structures. They also ensure the safety of the scaffolds, support structures, access ladders and fenders.",broadMatch
47-1011.00,First-Line Supervisors of Construction Trades and Extraction Workers,Directly supervise and coordinate activities of construction or extraction workers.,http://data.europa.eu/esco/occupation/20db07fc-cc02-46aa-a4fc-b3c73ba8fa8f,concrete finisher supervisor,Concrete finisher supervisors monitor the concrete finishing process. They assign tasks to finishers and take quick decisions to resolve problems. They may also pass on their skills to apprentices.,broadMatch
47-1011.00,First-Line Supervisors of Construction Trades and Extraction Workers,Directly supervise and coordinate activities of construction or extraction workers.,http://data.europa.eu/esco/occupation/2b318e09-1a5d-4d7f-85a7-fe78945fe917,sewer construction supervisor,Sewer construction supervisors supervise the installation of sewer pipes and other sewage infrastructure. They assign tasks and make quick decisions to resolve problems.,broadMatch
47-1011.00,First-Line Supervisors of Construction Trades and Extraction Workers,Directly supervise and coordinate activities of construction or extraction workers.,http://data.europa.eu/esco/occupation/7c205166-d862-45fc-90e5-58a3aa3721dd,road construction supervisor,Road construction supervisors monitor the construction and maintenance of roads. They assign tasks and take quick decisions to resolve problems.,broadMatch
47-1011.00,First-Line Supervisors of Construction Trades and Extraction Workers,Directly supervise and coordinate activities of construction or extraction workers.,http://data.europa.eu/esco/occupation/a603fdd9-31e7-424a-883a-e9f6bf88085a,structural ironwork supervisor,Structural ironwork supervisors monitor ironworking activities. They assign tasks and take quick decisions to resolve problems.,broadMatch
47-1011.00,First-Line Supervisors of Construction Trades and Extraction Workers,Directly supervise and coordinate activities of construction or extraction workers.,http://data.europa.eu/esco/occupation/66dc9349-6ca3-4ce4-9865-40686234d752,roofing supervisor,Roofing supervisors monitor the work on roofing a building. They assign tasks and take quick decisions to resolve problems.,broadMatch
47-1011.00,First-Line Supervisors of Construction Trades and Extraction Workers,Directly supervise and coordinate activities of construction or extraction workers.,http://data.europa.eu/esco/occupation/6a67114c-60a3-4cec-af26-c7df6fe6e9b5,construction painting supervisor,"Construction painting supervisors plan, direct and oversee the work of the crew of painters assigned to a certain project or location. They supervise and evaluate the work of painters.",broadMatch
47-1011.00,First-Line Supervisors of Construction Trades and Extraction Workers,Directly supervise and coordinate activities of construction or extraction workers.,http://data.europa.eu/esco/occupation/2e85b540-4a92-47f3-bc8c-0699c51692d1,lift installation supervisor,"Lift installation supervisor monitor the installation of lifts. They keep an overview of the proceedings, assign tasks, and take quick decisions to resolve problems.",broadMatch
47-1011.00,First-Line Supervisors of Construction Trades and Extraction Workers,Directly supervise and coordinate activities of construction or extraction workers.,http://data.europa.eu/esco/occupation/23993e79-a0a0-4155-9f62-68e14ee65dab,mine shift manager,"Mine shift managers supervise staff, manage plant and equipment,Â optimise productivity and ensure safety at the mine on a day to day basis.",broadMatch
47-1011.00,First-Line Supervisors of Construction Trades and Extraction Workers,Directly supervise and coordinate activities of construction or extraction workers.,http://data.europa.eu/esco/occupation/18fbb1f8-eceb-4bf4-8fc7-932b8f6130cd,paperhanger supervisor,Paperhanger supervisors monitor the hanging of wallpaper. They assign tasks and take quick decisions to resolve problems.,broadMatch
47-1011.00,First-Line Supervisors of Construction Trades and Extraction Workers,Directly supervise and coordinate activities of construction or extraction workers.,http://data.europa.eu/esco/occupation/562dd713-5745-4457-929e-5b909da084ca,pipeline route manager,"Pipeline route managers oversee the day-to-day operational aspects of transporting goods via pipeline infrastructures. They have an overview of the network and plan the different routes to transport goods from one site to another. They strive for the most efficient and less costly route. They troubleshoot arising issues in networks and sites, ensure implementation of regulations, and follow up the achievement of transport targets.",broadMatch
47-1011.00,First-Line Supervisors of Construction Trades and Extraction Workers,Directly supervise and coordinate activities of construction or extraction workers.,http://data.europa.eu/esco/occupation/0763c810-8ac6-4e39-867d-780a11af26e0,plumbing supervisor,Plumbing supervisors monitor plumbing operations. They assign tasks and take quick decisions to resolve problems.,broadMatch
47-1011.03,Solar Energy Installation Managers,Direct work crews installing residential or commercial solar photovoltaic or thermal systems.,http://data.europa.eu/esco/occupation/75b63949-1b93-4bf2-a777-ccf978dc3e8a,solar energy technician,"Solar energy technicians install and maintain systems that collect solar energy. They prepare the necessary fixtures, often on roofs, install solar panels, and plug them into an electronic system including an inverter to connect the solar energy systems to the electricity lines.",closeMatch
47-1011.03,Solar Energy Installation Managers,Direct work crews installing residential or commercial solar photovoltaic or thermal systems.,http://data.europa.eu/esco/occupation/8862c29b-3810-4fbc-85c7-c9ee87535f73,electrical supervisor,Electrical supervisors monitor the operations involved in installing and servicing electricity cables and other electrical infrastructure. They assign tasks and take quick decisions to resolve problems.,closeMatch
47-2011.00,Boilermakers,"Construct, assemble, maintain, and repair stationary steam boilers and boiler house auxiliaries. Align structures or plate sections to assemble boiler frame tanks or vats, following blueprints. Work involves use of hand and power tools, plumb bobs, levels, wedges, dogs, or turnbuckles. Assist in testing assembled vessels. Direct cleaning of boilers and boiler furnaces. Inspect and repair boiler fittings, such as safety valves, regulators, automatic-control mechanisms, water columns, and auxiliary machines.",http://data.europa.eu/esco/occupation/5ed024ab-3b6a-4e06-a7fe-8a29f8469a64,boilermaker,"Boilermakers operate a variety of equipment and machinery to create, repipe and retube hot water and steam boilers, producing them in all steps of the production process. They cut, gouge and shape the metal sheets and tubes for the boilers to size, using oxy-acetylene gas torches, assemble them by shielded metal arc welding, gas metal arc welding or gas tungsten arc welding, and finish them by the appropriate machine tools, power tools and coating.",exactMatch
47-2011.00,Boilermakers,"Construct, assemble, maintain, and repair stationary steam boilers and boiler house auxiliaries. Align structures or plate sections to assemble boiler frame tanks or vats, following blueprints. Work involves use of hand and power tools, plumb bobs, levels, wedges, dogs, or turnbuckles. Assist in testing assembled vessels. Direct cleaning of boilers and boiler furnaces. Inspect and repair boiler fittings, such as safety valves, regulators, automatic-control mechanisms, water columns, and auxiliary machines.",http://data.europa.eu/esco/occupation/5e748def-5b90-41e2-aa8b-2ebcc7d25ab0,marine fitter,"Marine fitters work primarily in fabrication, subassembly, assembly and final assembly of all structural components on commercial and naval vessels, to include but not limited to hulls, superstructures, masts, pilot house, and engine rooms.",narrowMatch
47-2011.00,Boilermakers,"Construct, assemble, maintain, and repair stationary steam boilers and boiler house auxiliaries. Align structures or plate sections to assemble boiler frame tanks or vats, following blueprints. Work involves use of hand and power tools, plumb bobs, levels, wedges, dogs, or turnbuckles. Assist in testing assembled vessels. Direct cleaning of boilers and boiler furnaces. Inspect and repair boiler fittings, such as safety valves, regulators, automatic-control mechanisms, water columns, and auxiliary machines.",http://data.europa.eu/esco/occupation/2cad9c6f-0289-4b26-b247-e65c0089f8f4,boiler operator,"Boiler operators maintain heating systems such as low-pressure boilers, high-pressure boilers and power boilers. They work mostly in large buildings like power plants or boiler rooms and ensure a safe and environmentally friendly operation of boiler systems.",closeMatch
47-2011.00,Boilermakers,"Construct, assemble, maintain, and repair stationary steam boilers and boiler house auxiliaries. Align structures or plate sections to assemble boiler frame tanks or vats, following blueprints. Work involves use of hand and power tools, plumb bobs, levels, wedges, dogs, or turnbuckles. Assist in testing assembled vessels. Direct cleaning of boilers and boiler furnaces. Inspect and repair boiler fittings, such as safety valves, regulators, automatic-control mechanisms, water columns, and auxiliary machines.",http://data.europa.eu/esco/occupation/1a1ea837-0103-4230-8756-533a77c5f9f4,container equipment assembler,Container equipment assemblers manufacture containers such as boilers or pressure vessels. They read blueprints and technical drawings to assemble parts and to build piping and fittings.,narrowMatch
47-2021.00,Brickmasons and Blockmasons,"Lay and bind building materials, such as brick, structural tile, concrete block, cinder block, glass block, and terra-cotta block, with mortar and other substances, to construct or repair walls, partitions, arches, sewers, and other structures.",http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,bricklayer,"Bricklayers assemble brick walls and structures by skilfully laying the bricks in an established pattern, using a binding agent like cement to bond the bricks together. They then fill the joints with mortar or other suitable materials.",exactMatch
47-2022.00,Stonemasons,"Build stone structures, such as piers, walls, and abutments. Lay walks, curbstones, or special types of masonry for vats, tanks, and floors.",http://data.europa.eu/esco/occupation/f3fc11ca-9a72-40da-bf0f-b2aab7e33079,stonemason,"Stonemasons manually carve and assemble stone for construction purposes. While CNC operated carving equipment is the industry standard, artisanal carving for ornamental stone is still done manually.",exactMatch
47-2022.00,Stonemasons,"Build stone structures, such as piers, walls, and abutments. Lay walks, curbstones, or special types of masonry for vats, tanks, and floors.",http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,bricklayer,"Bricklayers assemble brick walls and structures by skilfully laying the bricks in an established pattern, using a binding agent like cement to bond the bricks together. They then fill the joints with mortar or other suitable materials.",closeMatch
47-2031.00,Carpenters,"Construct, erect, install, or repair structures and fixtures made of wood and comparable materials, such as concrete forms; building frameworks, including partitions, joists, studding, and rafters; and wood stairways, window and door frames, and hardwood floors. May also install cabinets, siding, drywall, and batt or roll insulation. Includes brattice builders who build doors or brattices (ventilation walls or partitions) in underground passageways.",http://data.europa.eu/esco/occupation/2a22ff9e-de3b-408d-b312-5034896cc4f4,carpenter,"Carpenters cut, shape and assemble wooden elements for the construction of buildings and other structures. They also use materials such as plastic and metal in their creations. Carpenters create the wooden frames to support wood framed buildings.",exactMatch
47-2031.00,Carpenters,"Construct, erect, install, or repair structures and fixtures made of wood and comparable materials, such as concrete forms; building frameworks, including partitions, joists, studding, and rafters; and wood stairways, window and door frames, and hardwood floors. May also install cabinets, siding, drywall, and batt or roll insulation. Includes brattice builders who build doors or brattices (ventilation walls or partitions) in underground passageways.",http://data.europa.eu/esco/occupation/59cc9783-7289-4e1d-b80b-93c1776f49cc,house builder,"House builders construct, maintain and repair houses or similar small buildings using a range of techniques and materials of several construction building workers.",closeMatch
47-2031.00,Carpenters,"Construct, erect, install, or repair structures and fixtures made of wood and comparable materials, such as concrete forms; building frameworks, including partitions, joists, studding, and rafters; and wood stairways, window and door frames, and hardwood floors. May also install cabinets, siding, drywall, and batt or roll insulation. Includes brattice builders who build doors or brattices (ventilation walls or partitions) in underground passageways.",http://data.europa.eu/esco/occupation/95da5e1b-cc1e-46bd-96c4-81d4f7003080,manufactured wooden building assembler,"Manufactured wooden building assemblers put together wooden elements for use in construction. The elements, or modules, may consist of walls with windows and doors built-in, or may be as large as whole rooms. The assemblers put together the supporting structure, insulation materials, and covering, and fasten it together to obtain usable modules.",closeMatch
47-2031.00,Carpenters,"Construct, erect, install, or repair structures and fixtures made of wood and comparable materials, such as concrete forms; building frameworks, including partitions, joists, studding, and rafters; and wood stairways, window and door frames, and hardwood floors. May also install cabinets, siding, drywall, and batt or roll insulation. Includes brattice builders who build doors or brattices (ventilation walls or partitions) in underground passageways.",http://data.europa.eu/esco/occupation/0b5e4142-90ad-48a6-8407-ed47b2664954,door installer,"Door installers set doors in place. They remove the old door if present, prepare the frame opening, and set the new door in place square, straight, plumb, and watertight if called for. Door installers also inspect and service existing doors.",closeMatch
47-2041.00,Carpet Installers,Lay and install carpet from rolls or blocks on floors. Install padding and trim flooring materials.,http://data.europa.eu/esco/occupation/e43d0f86-7abf-4c6e-b2b3-10970ddf6518,carpet fitter,"Carpet fitters lay rolls of carpet as a floor covering. They cut the carpet to size, prepare the surface, and put the carpet in place.",exactMatch
47-2041.00,Carpet Installers,Lay and install carpet from rolls or blocks on floors. Install padding and trim flooring materials.,http://data.europa.eu/esco/occupation/0663d464-f139-4554-ae87-97aa6c4dad77,resilient floor layer,"Resilient floor layersÂ place prefabricated tiles or rolls of flooring materials such as linoleum, vinyl, rubber or cork to serve as floor covering.",closeMatch
47-2042.00,"Floor Layers, Except Carpet, Wood, and Hard Tiles","Apply blocks, strips, or sheets of shock-absorbing, sound-deadening, or decorative coverings to floors.",http://data.europa.eu/esco/occupation/0663d464-f139-4554-ae87-97aa6c4dad77,resilient floor layer,"Resilient floor layersÂ place prefabricated tiles or rolls of flooring materials such as linoleum, vinyl, rubber or cork to serve as floor covering.",broadMatch
47-2042.00,"Floor Layers, Except Carpet, Wood, and Hard Tiles","Apply blocks, strips, or sheets of shock-absorbing, sound-deadening, or decorative coverings to floors.",http://data.europa.eu/esco/occupation/4f1bb8b4-3fff-4e68-b427-8c892534a181,hardwood floor layer,"Hardwood floor layers install floors made of solid wood. They prepare the surface, cut parquet or board elements to size, and lay them in a predetermined pattern, straight and flush.",closeMatch
47-2042.00,"Floor Layers, Except Carpet, Wood, and Hard Tiles","Apply blocks, strips, or sheets of shock-absorbing, sound-deadening, or decorative coverings to floors.",http://data.europa.eu/esco/occupation/02447817-ea01-4d8b-b09c-8bc128e447e6,tile fitter,"Tile fitters install tiles onto walls and floors. They cut tiles to the right size and shape, prepare the surface, and put the tiles in place flush and straight. Tile fitters may also take on creative and artistic projects, with some laying mosaics.",closeMatch
47-2042.00,"Floor Layers, Except Carpet, Wood, and Hard Tiles","Apply blocks, strips, or sheets of shock-absorbing, sound-deadening, or decorative coverings to floors.",http://data.europa.eu/esco/occupation/e43d0f86-7abf-4c6e-b2b3-10970ddf6518,carpet fitter,"Carpet fitters lay rolls of carpet as a floor covering. They cut the carpet to size, prepare the surface, and put the carpet in place.",closeMatch
47-2043.00,Floor Sanders and Finishers,"Scrape and sand wooden floors to smooth surfaces using floor scraper and floor sanding machine, and apply coats of finish.",http://data.europa.eu/esco/occupation/4f1bb8b4-3fff-4e68-b427-8c892534a181,hardwood floor layer,"Hardwood floor layers install floors made of solid wood. They prepare the surface, cut parquet or board elements to size, and lay them in a predetermined pattern, straight and flush.",closeMatch
47-2043.00,Floor Sanders and Finishers,"Scrape and sand wooden floors to smooth surfaces using floor scraper and floor sanding machine, and apply coats of finish.",http://data.europa.eu/esco/occupation/3bdf6206-e952-4177-a17b-2a03bfee2144,wood sander,"Wood sanders smoothen the surface of a wooden object using various sanding instruments. Each applies an abrasive surface, usually sandpaper, to the workpiece to remove irregularities.",closeMatch
47-2044.00,Tile and Stone Setters,"Apply hard tile, stone, and comparable materials to walls, floors, ceilings, countertops, and roof decks.",http://data.europa.eu/esco/occupation/02447817-ea01-4d8b-b09c-8bc128e447e6,tile fitter,"Tile fitters install tiles onto walls and floors. They cut tiles to the right size and shape, prepare the surface, and put the tiles in place flush and straight. Tile fitters may also take on creative and artistic projects, with some laying mosaics.",broadMatch
47-2044.00,Tile and Stone Setters,"Apply hard tile, stone, and comparable materials to walls, floors, ceilings, countertops, and roof decks.",http://data.europa.eu/esco/occupation/18cff178-4ef0-46c9-a6e5-f6f38179cdcb,tiling supervisor,Tiling supervisors monitor tile fitting operations. They assign tasks and take quick decisions to resolve problems.,closeMatch
47-2044.00,Tile and Stone Setters,"Apply hard tile, stone, and comparable materials to walls, floors, ceilings, countertops, and roof decks.",http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,bricklayer,"Bricklayers assemble brick walls and structures by skilfully laying the bricks in an established pattern, using a binding agent like cement to bond the bricks together. They then fill the joints with mortar or other suitable materials.",closeMatch
47-2044.00,Tile and Stone Setters,"Apply hard tile, stone, and comparable materials to walls, floors, ceilings, countertops, and roof decks.",http://data.europa.eu/esco/occupation/f3fc11ca-9a72-40da-bf0f-b2aab7e33079,stonemason,"Stonemasons manually carve and assemble stone for construction purposes. While CNC operated carving equipment is the industry standard, artisanal carving for ornamental stone is still done manually.",closeMatch
47-2051.00,Cement Masons and Concrete Finishers,"Smooth and finish surfaces of poured concrete, such as floors, walks, sidewalks, roads, or curbs using a variety of hand and power tools. Align forms for sidewalks, curbs, or gutters; patch voids; and use saws to cut expansion joints.",http://data.europa.eu/esco/occupation/a9068f84-cecd-4cbb-9acb-e20c714435ec,concrete finisher,"Concrete finishers work with binding agents like cement and concrete. They put up any removable forms and pour concrete into the forms. They then execute one or several actions to finish the concrete: cutting, screeding or levelling, compacting, smoothing, and chamfering to prevent chipping.",exactMatch
47-2053.00,Terrazzo Workers and Finishers,"Apply a mixture of cement, sand, pigment, or marble chips to floors, stairways, and cabinet fixtures to fashion durable and decorative surfaces.",http://data.europa.eu/esco/occupation/a50d64e7-2dba-4418-81a7-92b2ba2e508f,terrazzo setter,"Terrazzo setters create terrazzo surfaces. They prepare the surface, installing strips to divide sections. They then pour the solution containing cement and marble chips. Terrazzo setters finish the floor by polishing the surface to ensure smoothness and shine.",broadMatch
47-2061.00,Construction Laborers,"Perform tasks involving physical labor at construction sites. May operate hand and power tools of all types: air hammers, earth tampers, cement mixers, small mechanical hoists, surveying and measuring equipment, and a variety of other equipment and instruments. May clean and prepare sites, dig trenches, set braces to support the sides of excavations, erect scaffolding, and clean up rubble, debris, and other waste materials. May assist other craft workers.",http://data.europa.eu/esco/occupation/fb7e2f4f-1545-42f1-972e-94082e49c6dc,building construction worker,Building construction workers prepare and maintain building construction activities on construction sites. They perform preparation and clean-up work in order to assist specialised construction workers.,broadMatch
47-2061.00,Construction Laborers,"Perform tasks involving physical labor at construction sites. May operate hand and power tools of all types: air hammers, earth tampers, cement mixers, small mechanical hoists, surveying and measuring equipment, and a variety of other equipment and instruments. May clean and prepare sites, dig trenches, set braces to support the sides of excavations, erect scaffolding, and clean up rubble, debris, and other waste materials. May assist other craft workers.",http://data.europa.eu/esco/occupation/5f68c4c3-9d25-48e2-8efc-5471a80fb155,road construction worker,"Road construction workers perform road construction on earthworks, substructure works and the pavement section of the road. They cover the compacted soil with one or more layers. Road construction workers usually lay a stabilising bed of sand or clay first before adding asphalt or concrete slabs in order to finish a road.",broadMatch
47-2061.00,Construction Laborers,"Perform tasks involving physical labor at construction sites. May operate hand and power tools of all types: air hammers, earth tampers, cement mixers, small mechanical hoists, surveying and measuring equipment, and a variety of other equipment and instruments. May clean and prepare sites, dig trenches, set braces to support the sides of excavations, erect scaffolding, and clean up rubble, debris, and other waste materials. May assist other craft workers.",http://data.europa.eu/esco/occupation/47300afa-5496-484c-8f65-14247a98b2b8,civil engineering worker,"Civil engineering workers perform tasks concerning the cleaning and preparation of construction sites for civil engineering projects. This includes the work on building and maintenance of roads, railways and dams.",broadMatch
47-2061.00,Construction Laborers,"Perform tasks involving physical labor at construction sites. May operate hand and power tools of all types: air hammers, earth tampers, cement mixers, small mechanical hoists, surveying and measuring equipment, and a variety of other equipment and instruments. May clean and prepare sites, dig trenches, set braces to support the sides of excavations, erect scaffolding, and clean up rubble, debris, and other waste materials. May assist other craft workers.",http://data.europa.eu/esco/occupation/a9068f84-cecd-4cbb-9acb-e20c714435ec,concrete finisher,"Concrete finishers work with binding agents like cement and concrete. They put up any removable forms and pour concrete into the forms. They then execute one or several actions to finish the concrete: cutting, screeding or levelling, compacting, smoothing, and chamfering to prevent chipping.",broadMatch
47-2061.00,Construction Laborers,"Perform tasks involving physical labor at construction sites. May operate hand and power tools of all types: air hammers, earth tampers, cement mixers, small mechanical hoists, surveying and measuring equipment, and a variety of other equipment and instruments. May clean and prepare sites, dig trenches, set braces to support the sides of excavations, erect scaffolding, and clean up rubble, debris, and other waste materials. May assist other craft workers.",http://data.europa.eu/esco/occupation/dd89e26f-bb5c-45cb-91c6-8b4d5d82a31f,demolition worker,Demolition workers operate equipment to demolish structures. They safely destroy buildings and remove the debris to permit the site to be used for a different purpose.,broadMatch
47-2061.00,Construction Laborers,"Perform tasks involving physical labor at construction sites. May operate hand and power tools of all types: air hammers, earth tampers, cement mixers, small mechanical hoists, surveying and measuring equipment, and a variety of other equipment and instruments. May clean and prepare sites, dig trenches, set braces to support the sides of excavations, erect scaffolding, and clean up rubble, debris, and other waste materials. May assist other craft workers.",http://data.europa.eu/esco/isco/C9312,Civil engineering labourers,"Civil engineering labourers perform routine tasks in connection with the building and maintenance of roads, railways, dams and other civil engineering projects.
Tasks include -
(a)  digging and filling holes and trenches using hand-held tools;
(b)  shovelling and spreading gravel and related materials;
(c)  trimming and cutting rocks and concrete and bitumen surfaces using jack-hammers;
(d)  loading and unloading construction materials, excavated material and equipment and transporting them around construction sites using wheelbarrows and hand trucks;
(e)  cleaning work sites and removing obstructions.
Examples of the occupations classified here:
- Construction labourer (civil engineering)
- Earthmoving labourer
- Maintenance labourer (dams)
",exactISCO
47-2071.00,"Paving, Surfacing, and Tamping Equipment Operators","Operate equipment used for applying concrete, asphalt, or other materials to road beds, parking lots, or airport runways and taxiways or for tamping gravel, dirt, or other materials. Includes concrete and asphalt paving machine operators, form tampers, tamping machine operators, and stone spreader operators.",http://data.europa.eu/esco/occupation/5f68c4c3-9d25-48e2-8efc-5471a80fb155,road construction worker,"Road construction workers perform road construction on earthworks, substructure works and the pavement section of the road. They cover the compacted soil with one or more layers. Road construction workers usually lay a stabilising bed of sand or clay first before adding asphalt or concrete slabs in order to finish a road.",exactMatch
47-2071.00,"Paving, Surfacing, and Tamping Equipment Operators","Operate equipment used for applying concrete, asphalt, or other materials to road beds, parking lots, or airport runways and taxiways or for tamping gravel, dirt, or other materials. Includes concrete and asphalt paving machine operators, form tampers, tamping machine operators, and stone spreader operators.",http://data.europa.eu/esco/occupation/4370b117-d9ec-424c-80de-fd92ba740f65,road roller operator,"Road roller operators work with equipment to compact a variety of materials, such as soil, gravel, concrete or asphalt, in the construction of roads and foundations. They walk behind, or sit on top of the road roller, depending on the type and size, and roll over the area to be compacted.",broadMatch
47-2071.00,"Paving, Surfacing, and Tamping Equipment Operators","Operate equipment used for applying concrete, asphalt, or other materials to road beds, parking lots, or airport runways and taxiways or for tamping gravel, dirt, or other materials. Includes concrete and asphalt paving machine operators, form tampers, tamping machine operators, and stone spreader operators.",http://data.europa.eu/esco/occupation/cb3c0f82-a79b-4518-ad1f-5463b3e74831,scraper operator,"Scraper operators work with a mobile piece of heavy equipment that scrapes the top layer of the ground and deposits it in a hopper to be hauled off. They drive the scraper over the surface to be scraped, adapting the speed of the machine to the hardness of the surface.",broadMatch
47-2071.00,"Paving, Surfacing, and Tamping Equipment Operators","Operate equipment used for applying concrete, asphalt, or other materials to road beds, parking lots, or airport runways and taxiways or for tamping gravel, dirt, or other materials. Includes concrete and asphalt paving machine operators, form tampers, tamping machine operators, and stone spreader operators.",http://data.europa.eu/esco/occupation/f272a521-1a38-4d34-a78e-3adeca95b977,road maintenance worker,"Road maintenance workers perform routine inspections of roads, and are sent out to perform repairs when called for. They patch potholes, cracks and other damage in roads.",broadMatch
47-2071.00,"Paving, Surfacing, and Tamping Equipment Operators","Operate equipment used for applying concrete, asphalt, or other materials to road beds, parking lots, or airport runways and taxiways or for tamping gravel, dirt, or other materials. Includes concrete and asphalt paving machine operators, form tampers, tamping machine operators, and stone spreader operators.",http://data.europa.eu/esco/occupation/426c8cca-31f7-4a88-af60-6f5365ab3a62,grader operator,Grader operators work with a heavy piece of mobile equipment that creates a flat surface by slicing off the top soil with a large blade. Graders usually provide a flat finish on the heavy earthmoving work performed by the scraper and bulldozer operators.,broadMatch
47-2072.00,Pile Driver Operators,"Operate pile drivers mounted on skids, barges, crawler treads, or locomotive cranes to drive pilings for retaining walls, bulkheads, and foundations of structures such as buildings, bridges, and piers.",http://data.europa.eu/esco/occupation/b4f4b21e-7664-45ca-9697-9123cfd8c9ef,pile driving hammer operator,Pile driving hammer operators work with a piece of heavy equipment that positions piles and hammers them into the ground using a rigging mechanism.,exactMatch
47-2072.00,Pile Driver Operators,"Operate pile drivers mounted on skids, barges, crawler treads, or locomotive cranes to drive pilings for retaining walls, bulkheads, and foundations of structures such as buildings, bridges, and piers.",http://data.europa.eu/esco/occupation/cae71f3f-ad4d-480e-b501-bff22827e60c,bulldozer operator,"Bulldozer operators operate a heavy vehicle to move earth, rubble or other material over the ground.",closeMatch
47-2072.00,Pile Driver Operators,"Operate pile drivers mounted on skids, barges, crawler treads, or locomotive cranes to drive pilings for retaining walls, bulkheads, and foundations of structures such as buildings, bridges, and piers.",http://data.europa.eu/esco/occupation/cb3c0f82-a79b-4518-ad1f-5463b3e74831,scraper operator,"Scraper operators work with a mobile piece of heavy equipment that scrapes the top layer of the ground and deposits it in a hopper to be hauled off. They drive the scraper over the surface to be scraped, adapting the speed of the machine to the hardness of the surface.",closeMatch
47-2072.00,Pile Driver Operators,"Operate pile drivers mounted on skids, barges, crawler treads, or locomotive cranes to drive pilings for retaining walls, bulkheads, and foundations of structures such as buildings, bridges, and piers.",http://data.europa.eu/esco/occupation/eedbf8b1-9432-4f42-ab7f-db5cd3eb2a05,excavator operator,"Excavator operators use excavators to dig into earth or other materials to remove it. They are involved in a variety of projects, such as demolition, dredging, and the of digging holes, foundations and trenches.",closeMatch
47-2073.00,Operating Engineers and Other Construction Equipment Operators,"Operate one or several types of power construction equipment, such as motor graders, bulldozers, scrapers, compressors, pumps, derricks, shovels, tractors, or front-end loaders to excavate, move, and grade earth, erect structures, or pour concrete or other hard surface pavement. May repair and maintain equipment in addition to other duties.",http://data.europa.eu/esco/occupation/cae71f3f-ad4d-480e-b501-bff22827e60c,bulldozer operator,"Bulldozer operators operate a heavy vehicle to move earth, rubble or other material over the ground.",broadMatch
47-2073.00,Operating Engineers and Other Construction Equipment Operators,"Operate one or several types of power construction equipment, such as motor graders, bulldozers, scrapers, compressors, pumps, derricks, shovels, tractors, or front-end loaders to excavate, move, and grade earth, erect structures, or pour concrete or other hard surface pavement. May repair and maintain equipment in addition to other duties.",http://data.europa.eu/esco/occupation/eedbf8b1-9432-4f42-ab7f-db5cd3eb2a05,excavator operator,"Excavator operators use excavators to dig into earth or other materials to remove it. They are involved in a variety of projects, such as demolition, dredging, and the of digging holes, foundations and trenches.",broadMatch
47-2073.00,Operating Engineers and Other Construction Equipment Operators,"Operate one or several types of power construction equipment, such as motor graders, bulldozers, scrapers, compressors, pumps, derricks, shovels, tractors, or front-end loaders to excavate, move, and grade earth, erect structures, or pour concrete or other hard surface pavement. May repair and maintain equipment in addition to other duties.",http://data.europa.eu/esco/occupation/4370b117-d9ec-424c-80de-fd92ba740f65,road roller operator,"Road roller operators work with equipment to compact a variety of materials, such as soil, gravel, concrete or asphalt, in the construction of roads and foundations. They walk behind, or sit on top of the road roller, depending on the type and size, and roll over the area to be compacted.",broadMatch
