791eff86-914c-417c-9159-1a123ee516ae,,verkeersleidingsprocedures toepassen,http://data.europa.eu/esco/skill/791eff86-914c-417c-9159-1a123ee516ae,9ef1b7b8-002c-4230-a5eb-e5b9e1832ae7,SK-17002,Accompagner les phases de vol,De vluchtfases begeleiden,,skos:broadMatch,
b387bca8-0f61-4548-b41c-2fe6887d1534,,taken van luchtverkeersleiding,http://data.europa.eu/esco/skill/b387bca8-0f61-4548-b41c-2fe6887d1534,9ef1b7b8-002c-4230-a5eb-e5b9e1832ae7,SK-17002,Accompagner les phases de vol,De vluchtfases begeleiden,,skos:broadMatch,
e0e86af6-ecb7-446b-acdd-d70cf2e7daad,,ontvangen biologische monsters controleren,http://data.europa.eu/esco/skill/e0e86af6-ecb7-446b-acdd-d70cf2e7daad,f166c206-3925-4ea2-b445-e3649122f523,SK-17021,Vérifier les conditions de faisabilité d'un prélèvement biologique,Voorwaarden voor biologische staalname controleren,,skos:narrowMatch,
04880044-9668-45b8-b888-f3d9894bac9f,,thuiszorg voor patiënten regelen,http://data.europa.eu/esco/skill/04880044-9668-45b8-b888-f3d9894bac9f,287912fd-27ce-4a15-a5a4-1fa08b051a80,SK-17041,Coordonner les soins à domicile,Thuisverpleging coördineren,,skos:exactMatch,
47269d03-c3e5-47f6-90cf-5657fdcbdedc,,radiotherapie,http://data.europa.eu/esco/skill/47269d03-c3e5-47f6-90cf-5657fdcbdedc,ddb77e09-2beb-41da-b42d-780338e49dad,SK-17042,Procéder au déclenchement de l'irradiation,De bestraling opstarten,,skos:closeMatch,
4ac70e2e-7e8f-4175-9845-59e841c3a1f8,,reactie op straling beoordelen,http://data.europa.eu/esco/skill/4ac70e2e-7e8f-4175-9845-59e841c3a1f8,ddb77e09-2beb-41da-b42d-780338e49dad,SK-17042,Procéder au déclenchement de l'irradiation,De bestraling opstarten,,skos:closeMatch,
aee372b2-0587-48ba-85dd-05cbd1779f81,,bestraling toedienen,http://data.europa.eu/esco/skill/aee372b2-0587-48ba-85dd-05cbd1779f81,ddb77e09-2beb-41da-b42d-780338e49dad,SK-17042,Procéder au déclenchement de l'irradiation,De bestraling opstarten,,skos:broadMatch,
01468114-b99c-4f48-9374-a520a7faa9c9,,patiënten vervoeren naar medische faciliteiten,http://data.europa.eu/esco/skill/01468114-b99c-4f48-9374-a520a7faa9c9,d6eaab3c-ac6f-4a9e-9905-05d30e72c4b4,SK-17043,Apporter une assistance technique à l'équipe médicale pour un transport d'urgence,Het medisch team assisteren bij dringend ziekenvervoer,,skos:closeMatch,
cbfec25e-6ea6-47a6-b0ca-e04e15074491,,hulpverleningsvoertuigen besturen,http://data.europa.eu/esco/skill/cbfec25e-6ea6-47a6-b0ca-e04e15074491,d6eaab3c-ac6f-4a9e-9905-05d30e72c4b4,SK-17043,Apporter une assistance technique à l'équipe médicale pour un transport d'urgence,Het medisch team assisteren bij dringend ziekenvervoer,,skos:closeMatch,
5aec5b83-df71-483e-90b9-21e56a0a3cb2,,vervuiling meten,http://data.europa.eu/esco/skill/5aec5b83-df71-483e-90b9-21e56a0a3cb2,f8b61812-396e-4fc6-859e-b46c3992d195,SK-17061,"Relever des niveaux de pollution visuelle, sonore, chimique...",Vervuiling en geluidsoverlast opmeten,,skos:narrowMatch,
e6654c68-984b-42da-b337-592898354c8b,,veiligheidsprocedures bij werken op grote hoogten handhaven,http://data.europa.eu/esco/skill/e6654c68-984b-42da-b337-592898354c8b,ea186407-7015-402d-873f-c9534b512510,SK-1709,Réaliser les opérations de réfection en accès difficile et périlleux,Herstellingen uitvoeren op moeilijk toegankelijke en gevaarlijke plaatsen,,skos:closeMatch,
d1a2437d-7eee-4c13-9104-0bb3dd7b45d6,,materiële middelen controleren,http://data.europa.eu/esco/skill/d1a2437d-7eee-4c13-9104-0bb3dd7b45d6,abd92079-f8a3-4dbf-a0da-75780c28d42e,SK-17101,Vérifier la disponibilité des moyens militaires,De beschikbaarheid van militaire middelen controleren,,skos:broadMatch,
f334a048-ad2a-40f5-b5dc-a9a846c38623,,toezicht houden op het gebruik van militaire uitrusting,http://data.europa.eu/esco/skill/f334a048-ad2a-40f5-b5dc-a9a846c38623,abd92079-f8a3-4dbf-a0da-75780c28d42e,SK-17101,Vérifier la disponibilité des moyens militaires,De beschikbaarheid van militaire middelen controleren,,skos:broadMatch,
8ba0af79-3d71-4dbf-8a9b-a8f48dffdf24,,duiken met persluchtapparatuur,http://data.europa.eu/esco/skill/8ba0af79-3d71-4dbf-8a9b-a8f48dffdf24,2ee12723-8690-41ff-8774-9db52127c9b0,SK-1711,Réaliser des plongées nitrox,Duiken met nitrox uitvoeren,,skos:closeMatch,
89a717d5-b30c-4b15-982b-415e54c54edd,,duikinterventies uitvoeren,http://data.europa.eu/esco/skill/89a717d5-b30c-4b15-982b-415e54c54edd,4815c435-8e50-4375-abc3-d7792dbdc1dc,SK-1712,Réaliser des plongées inférieures à 80 m,Duiken van minder dan 80 meter uitvoeren,,skos:broadMatch,
8ba0af79-3d71-4dbf-8a9b-a8f48dffdf24,,duiken met persluchtapparatuur,http://data.europa.eu/esco/skill/8ba0af79-3d71-4dbf-8a9b-a8f48dffdf24,4815c435-8e50-4375-abc3-d7792dbdc1dc,SK-1712,Réaliser des plongées inférieures à 80 m,Duiken van minder dan 80 meter uitvoeren,,skos:closeMatch,
e95dc989-ae49-49c6-bfc4-9aef35e92f35,,in gebieden patrouilleren,http://data.europa.eu/esco/skill/e95dc989-ae49-49c6-bfc4-9aef35e92f35,b38a8542-4b35-4d80-a01a-9ba84d28a818,SK-17121,Patrouiller,Patrouilleren,,skos:narrowMatch,
7d7221d4-4d64-49e8-94a6-a3b19b7c3455,,veiligheid van gebouwen controleren,http://data.europa.eu/esco/skill/7d7221d4-4d64-49e8-94a6-a3b19b7c3455,fdf3a421-a99e-4b37-89b9-d0b62af24d14,SK-17122,Surveiller les lieux et les biens,Toezicht houden op gebouwen en eigendommen,,skos:closeMatch,
fcc97ec2-e8c3-4cad-aaac-1041cd732ac6,,gebouwen beveiligen,http://data.europa.eu/esco/skill/fcc97ec2-e8c3-4cad-aaac-1041cd732ac6,fdf3a421-a99e-4b37-89b9-d0b62af24d14,SK-17122,Surveiller les lieux et les biens,Toezicht houden op gebouwen en eigendommen,,skos:closeMatch,
087b1ce2-34ac-47f8-b5a1-47919193fd04,,fysieke taal van een voorstelling begrijpen,http://data.europa.eu/esco/skill/087b1ce2-34ac-47f8-b5a1-47919193fd04,dfbe8e07-38d0-404c-a073-68ed1ad238bc,SK-17161,Analyser une chorégraphie,Een choreografie analyseren,,skos:closeMatch,
efe801a5-8704-4def-8a96-c32f7a6cb9fb,,contacten onderhouden met ouders van kinderen,http://data.europa.eu/esco/skill/efe801a5-8704-4def-8a96-c32f7a6cb9fb,645d8f87-0ee1-4898-a3de-07363f7ee914,SK-17162,Renseigner sur le fonctionnement d'une structure d'accueil,Informeren over de werking van de kinderopvang,,skos:broadMatch,
e843973c-23dd-416a-8a9c-9e89512542fb,,logistiek,http://data.europa.eu/esco/skill/e843973c-23dd-416a-8a9c-9e89512542fb,ac6bfcfd-be1f-49e0-a4bf-5fc5843f6333,SK-1717,Réaliser la préparation logistique des matériels et des équipements d'intervention,Interventiemateriaal en -uitrusting logistiek voorbereiden,,skos:broadMatch,
bcd2ce08-ba12-4d66-865f-f4ba36419707,,integratie bevorderen,http://data.europa.eu/esco/skill/bcd2ce08-ba12-4d66-865f-f4ba36419707,c1529455-8871-4969-a3eb-e31612017712,SK-17181,Organiser l'intégration des enfants,De integratie van kinderen begeleiden,,skos:broadMatch,
56d9bf20-c375-48c3-a5fa-3f93bee8acde,,zorg dragen voor naleving van regelgeving inzake gezondheidszorg,http://data.europa.eu/esco/skill/56d9bf20-c375-48c3-a5fa-3f93bee8acde,5a26397e-e44c-4e59-a0e5-dd0198c18998,SK-17201,Suivre la gestion des dépenses de santé,Het beheer van gezondheidsuitgaven opvolgen,,skos:broadMatch,
3f6dc31c-ceef-4e93-9d8a-b4b862cf9b51,,elektrische apparatuur testen,http://data.europa.eu/esco/skill/3f6dc31c-ceef-4e93-9d8a-b4b862cf9b51,2cc536d8-13f4-47fc-8321-4cab2a4f7926,SK-1722,Procéder aux tests préliminaires à la mise en service de l'installation ou de l'équipement électrique,De installatie uittesten voor het in werking stellen,,skos:narrowMatch,
de131ede-cbfe-4e34-aff4-96f16831c3c4,,milieu-incidenten melden,http://data.europa.eu/esco/skill/de131ede-cbfe-4e34-aff4-96f16831c3c4,bd396f9d-a1c6-4c2d-be9e-b89169d20f6f,SK-17221,Identifier une zone de pollution,Een verontreinigd gebied vaststellen,,skos:broadMatch,
21b298f3-370d-4d9a-8601-ccfa7446446e,,mensen in verontreinigde gebieden bijstaan,http://data.europa.eu/esco/skill/21b298f3-370d-4d9a-8601-ccfa7446446e,2c031ec1-dad0-4c98-beee-465ba1d191ed,SK-17223,Mettre en place les opérations de nettoiement,Verontreinigde gebieden saneren,,skos:narrowMatch,
a47cfa4f-30f5-4306-b23d-11fbacd7f189,,houten elementen bevestigen,http://data.europa.eu/esco/skill/a47cfa4f-30f5-4306-b23d-11fbacd7f189,71ead310-8ef9-45f1-a432-f37b9cbb9d86,SK-1723,"Poser des structures, tuyauteries, vitrages","Structuren, leidingen of ramen plaatsen",,skos:narrowMatch,
c1f78abb-c9ee-4d0c-abbd-2d3b5da35a35,,ramen plaatsen,http://data.europa.eu/esco/skill/c1f78abb-c9ee-4d0c-abbd-2d3b5da35a35,71ead310-8ef9-45f1-a432-f37b9cbb9d86,SK-1723,"Poser des structures, tuyauteries, vitrages","Structuren, leidingen of ramen plaatsen",,skos:narrowMatch,
28ca2f0b-9fb2-487a-9f10-9688e5191ec4,,werken met gemeenschappen,http://data.europa.eu/esco/skill/28ca2f0b-9fb2-487a-9f10-9688e5191ec4,c27c2d6d-2156-4a72-8d95-ff038806e62a,SK-17241,Promouvoir des contact et des initiatives avec la population locale,Buurtcontacten en -initiatieven promoten,,skos:broadMatch,
14ef75cd-ca1f-49c9-9478-ee611b7778fc,,psychologische diagnostiek,http://data.europa.eu/esco/skill/14ef75cd-ca1f-49c9-9478-ee611b7778fc,da3c04ae-7285-43e1-9c51-b43fbf0ab8f9,SK-17261,Établir un diagnostic psychologique,Een psychologische diagnose stellen,,skos:exactMatch,
94f2935b-b4ac-446e-9775-60b4239d016c,,psychologische testen interpreteren,http://data.europa.eu/esco/skill/94f2935b-b4ac-446e-9775-60b4239d016c,0a2c4210-47d3-4e46-902f-4c58aca552dc,SK-17281,Etablir le bilan psychologique,Een psychologisch verslag opstellen,,skos:narrowMatch,
00ebb379-ce26-439a-ba89-9a7d1ef2f696,,revalidatieprogramma's ontwikkelen,http://data.europa.eu/esco/skill/00ebb379-ce26-439a-ba89-9a7d1ef2f696,14dab294-8376-4b2f-9019-d8abc686e7c4,SK-17282,Développer un programme de réhabilitation neuropsychologique,Een neuropsychologisch revalidatieprogramma uitwerken,,skos:broadMatch,
e40d5ab6-957c-414f-9a6f-5e4c6208420f,,neuropsychologie,http://data.europa.eu/esco/skill/e40d5ab6-957c-414f-9a6f-5e4c6208420f,14dab294-8376-4b2f-9019-d8abc686e7c4,SK-17282,Développer un programme de réhabilitation neuropsychologique,Een neuropsychologisch revalidatieprogramma uitwerken,,skos:broadMatch,
402ebc59-b960-400c-9a6d-ab96e601b71a,,psychotherapeutische omgeving bieden,http://data.europa.eu/esco/skill/402ebc59-b960-400c-9a6d-ab96e601b71a,8466440e-7195-4726-bd47-a0fa9f39cc88,SK-17283,Pratiquer une séance de psychothérapie,Psychotherapeutische sessies begeleiden,,skos:closeMatch,
5591ec30-b8a4-4498-8f23-945c915175bd,,psychotherapeutische interventies gebruiken,http://data.europa.eu/esco/skill/5591ec30-b8a4-4498-8f23-945c915175bd,8466440e-7195-4726-bd47-a0fa9f39cc88,SK-17283,Pratiquer une séance de psychothérapie,Psychotherapeutische sessies begeleiden,,skos:closeMatch,
d5e57d53-2346-42d0-89b1-2ea10248384c,,soorten psychotherapeutische sessies,http://data.europa.eu/esco/skill/d5e57d53-2346-42d0-89b1-2ea10248384c,8466440e-7195-4726-bd47-a0fa9f39cc88,SK-17283,Pratiquer une séance de psychothérapie,Psychotherapeutische sessies begeleiden,,skos:closeMatch,
46a8c70b-3894-4ce5-887b-7df4f7456b36,,vooruitgang van patiënten door een behandeling controleren,http://data.europa.eu/esco/skill/46a8c70b-3894-4ce5-887b-7df4f7456b36,ff6615b3-87ff-48c1-8c9e-b243873d6f9d,SK-17284,Observer une personne pendant un traitement ou un examen,Een zorgvrager observeren tijdens een behandeling of onderzoek,,skos:narrowMatch,
19c1237d-8760-4820-b245-9648ba7abf62,,klinische psychologische behandelingen toepassen,http://data.europa.eu/esco/skill/19c1237d-8760-4820-b245-9648ba7abf62,84aab106-7ac3-4108-a07a-b7617a056af0,SK-17285,Accompagner le traitement psychologique,Een psychologische behandeling uitvoeren,,skos:narrowMatch,
d5f629b3-7974-4938-ae50-66cc4a3b7010,,psychologische behandelingsmaatregelen,http://data.europa.eu/esco/skill/d5f629b3-7974-4938-ae50-66cc4a3b7010,84aab106-7ac3-4108-a07a-b7617a056af0,SK-17285,Accompagner le traitement psychologique,Een psychologische behandeling uitvoeren,,skos:closeMatch,
862920c8-f2d0-4058-8fb8-9f06fbfc2446,,recycleprogramma’s ontwikkelen,http://data.europa.eu/esco/skill/862920c8-f2d0-4058-8fb8-9f06fbfc2446,c9b95740-652c-45a7-a737-7c1c6ba8b111,SK-1729,Intervenir sur des véhicules à recycler,Werken aan voertuigen voor recyclage,,skos:closeMatch,
ed291aa0-8b2f-4179-b2f7-540ea6f63bf3,,schema's van elektrische bedrading,http://data.europa.eu/esco/skill/ed291aa0-8b2f-4179-b2f7-540ea6f63bf3,fcf643e7-cade-4d55-9aa5-1f060babcef2,SK-17301,Vérifier le câblage électrique,Elektrische bedrading controleren,,skos:closeMatch,
415cb0c2-e169-4f99-ba3e-d1c433b75368,,elektrische componenten monteren,http://data.europa.eu/esco/skill/415cb0c2-e169-4f99-ba3e-d1c433b75368,71dc1a6a-ee0a-4441-9cd0-c7f2dab50655,SK-17302,Ajuster le câblage électrique,Elektrische bedrading afstellen,,skos:closeMatch,
ed291aa0-8b2f-4179-b2f7-540ea6f63bf3,,schema's van elektrische bedrading,http://data.europa.eu/esco/skill/ed291aa0-8b2f-4179-b2f7-540ea6f63bf3,71dc1a6a-ee0a-4441-9cd0-c7f2dab50655,SK-17302,Ajuster le câblage électrique,Elektrische bedrading afstellen,,skos:closeMatch,
2ee3dfd7-fd74-42e8-b32d-5b727e6e929d,,medisch materiaal steriliseren,http://data.europa.eu/esco/skill/2ee3dfd7-fd74-42e8-b32d-5b727e6e929d,7f22b47a-2087-4ddc-b631-066027720ce6,SK-17341,Stériliser du matériel médical,Medisch materiaal steriliseren,,skos:exactMatch,
aaa5c2f8-a9c5-44f9-8767-f717fbb23d0f,,medisch materiaal opnieuw verpakken na sterilisatie,http://data.europa.eu/esco/skill/aaa5c2f8-a9c5-44f9-8767-f717fbb23d0f,ffcca42d-accc-4e87-94a8-7ebab175aafd,SK-17342,Conditionner du matériel médical,Medisch materiaal verpakken,,skos:narrowMatch,
1de6b87b-2c7d-49aa-bcc0-3b2ef75f064f,,storingen aan apparatuur oplossen,http://data.europa.eu/esco/skill/1de6b87b-2c7d-49aa-bcc0-3b2ef75f064f,68f3b3e4-c160-4231-99ac-46a0b5ceb19b,SK-1735,"Localiser la panne ou la défaillance par des contrôles, des tests et des mesures","Defecten of storingen lokaliseren door controles, testen en metingen",,skos:narrowMatch,
f12f094b-492f-4e88-b36b-50b8e58b7500,,milieutechnisch bodemonderzoek uitvoeren,http://data.europa.eu/esco/skill/f12f094b-492f-4e88-b36b-50b8e58b7500,14516ac2-ddef-491b-9671-c7e95dbf6a1f,SK-1737,Réaliser des recherches dans les fonds aquatiques et sur les berges,Bodems en oevers onderzoeken,,skos:broadMatch,
fd88851f-4d1d-4de8-aee1-4464c3012969,,loopbaanbegeleiding bieden,http://data.europa.eu/esco/skill/fd88851f-4d1d-4de8-aee1-4464c3012969,6606d9a9-1af3-4343-87cf-b6a3cbcfd46c,SK-17381,Identifier les opportunités et les obstacles personnels,Persoonlijke mogelijkheden en belemmeringen identificeren,,skos:broadMatch,
532bcdca-a889-4dea-8f7f-4e03d8cfd0d2,,vliegtuigmechanica,http://data.europa.eu/esco/skill/532bcdca-a889-4dea-8f7f-4e03d8cfd0d2,cc6eb144-9bd3-4812-a200-516268e7ba66,SK-1740,Démonter les pièces de l'aéronef,De onderdelen van een vliegtuig demonteren,,skos:closeMatch,
fd88851f-4d1d-4de8-aee1-4464c3012969,,loopbaanbegeleiding bieden,http://data.europa.eu/esco/skill/fd88851f-4d1d-4de8-aee1-4464c3012969,c7c19975-03ef-4416-b490-06d6bbde0d04,SK-17401,Découvrir et renforcer les compétences professionnelles,(Loopbaan)competenties ontdekken en versterken,,skos:broadMatch,
2164e860-7f20-48bc-b98c-5d9f8a561550,,computernetwerk ontwerpen,http://data.europa.eu/esco/skill/2164e860-7f20-48bc-b98c-5d9f8a561550,dec826da-f20f-43b2-9b82-b323e027f0b3,SK-1742,Installer ou configurer un serveur réseau,Een netwerkserver installeren of configureren,,skos:closeMatch,
b3c8eada-b0a8-4b61-968b-b354fbfb6874,,ICT-systemen configureren,http://data.europa.eu/esco/skill/b3c8eada-b0a8-4b61-968b-b354fbfb6874,dec826da-f20f-43b2-9b82-b323e027f0b3,SK-1742,Installer ou configurer un serveur réseau,Een netwerkserver installeren of configureren,,skos:closeMatch,
b5a8ce01-a4ae-43c1-b4e4-c44be6804691,,maaltijden uitdelen aan patiënten,http://data.europa.eu/esco/skill/b5a8ce01-a4ae-43c1-b4e4-c44be6804691,32f05820-bfe1-43ee-a913-c0cc7a6de8e4,SK-17441,Distribuer les repas et boissons,Maaltijden en dranken bedelen,,skos:narrowMatch,
102bab2f-6d11-43e0-afa8-d50c6b94e4b4,,noodzakelijke controles uitvoeren alvorens een vliegtuig naar de opstelplaats te brengen,http://data.europa.eu/esco/skill/102bab2f-6d11-43e0-afa8-d50c6b94e4b4,0aa614bd-0ea6-4ba0-9146-5296fd8d4393,SK-1746,Réaliser les inspections des structures et des équipements de l'aéronef en escale,Structuren en uitrustingen van het vliegtuig op de landingsplaats inspecteren,,skos:narrowMatch,
c9fcb537-963b-4b9e-910d-701e818a2d62,,vliegtuigen uitvoerig controleren,http://data.europa.eu/esco/skill/c9fcb537-963b-4b9e-910d-701e818a2d62,0aa614bd-0ea6-4ba0-9146-5296fd8d4393,SK-1746,Réaliser les inspections des structures et des équipements de l'aéronef en escale,Structuren en uitrustingen van het vliegtuig op de landingsplaats inspecteren,,skos:narrowMatch,
a65fb963-6faf-47b2-a3d9-c4e5e4d833c5,,welzijn van kinderen ondersteunen,http://data.europa.eu/esco/skill/a65fb963-6faf-47b2-a3d9-c4e5e4d833c5,0abd4db2-9a7e-4a5d-af25-43b93a49a330,SK-17461,Superviser les échanges au sein du groupe,Toezien op de interactie in een groep,,skos:closeMatch,
7ba2ce03-ac36-4cf5-9383-e665ed0d86c3,,recreatieactiviteiten,http://data.europa.eu/esco/skill/7ba2ce03-ac36-4cf5-9383-e665ed0d86c3,f699b0c1-4852-411f-b450-9479798d9022,SK-17481,Guider des activités de loisirs,Recreatieve activiteiten begeleiden,,skos:broadMatch,
8b2f716d-4ee3-41ca-97de-62ef56f80591,,spelregels,http://data.europa.eu/esco/skill/8b2f716d-4ee3-41ca-97de-62ef56f80591,f699b0c1-4852-411f-b450-9479798d9022,SK-17481,Guider des activités de loisirs,Recreatieve activiteiten begeleiden,,skos:closeMatch,
2876970d-90af-45bd-9cfd-c0af757947ea,,elektrische motoren onderhouden,http://data.europa.eu/esco/skill/2876970d-90af-45bd-9cfd-c0af757947ea,d1a1accf-9d3e-4562-98f5-57aef5e1dc07,SK-1749,Intervenir sur un moteur électrique,Werken aan elektrische motoren,,skos:closeMatch,
1d465e7f-8dfd-4b55-9cab-9494a0f2b683,,muziekinstrumenten repareren,http://data.europa.eu/esco/skill/1d465e7f-8dfd-4b55-9cab-9494a0f2b683,7e813932-b055-4297-89de-68eaa43b9925,SK-17501,Réaliser la maintenance d'instruments de musique,Muziekinstrumenten onderhouden,,skos:exactMatch,
6c153605-d62c-4970-81a9-49646ab32032,,consumentenelektronica,http://data.europa.eu/esco/skill/6c153605-d62c-4970-81a9-49646ab32032,865697fb-29ee-48fa-8b5d-ea8234074c19,SK-1752,"Réparer du matériel brun (TV, Hi-Fi, vidéo, caméscope, magnétoscope, magnétophone, radio)","Bruingoed herstellen (tv, hifi-installatie, videocamera, videorecorder, bandrecorder, radio)",,skos:closeMatch,
eadf0f36-cba0-4e68-8458-c91bc60b494d,,bomen verzorgen,http://data.europa.eu/esco/skill/eadf0f36-cba0-4e68-8458-c91bc60b494d,30a70532-402b-4239-95f4-d5dccea4f9a3,SK-17521,Réaliser les soins d'un arbre,Bomen verzorgen,,skos:exactMatch,
a131d45c-7f0b-457e-9294-4e7e32f6b2af,,wijnstokken verzorgen,http://data.europa.eu/esco/skill/a131d45c-7f0b-457e-9294-4e7e32f6b2af,ccde83f6-11c2-478f-859a-1f7b36c07468,SK-17522,Réaliser les soins d'un cep,Wijnstokken verzorgen,,skos:exactMatch,
89a717d5-b30c-4b15-982b-415e54c54edd,,duikinterventies uitvoeren,http://data.europa.eu/esco/skill/89a717d5-b30c-4b15-982b-415e54c54edd,f4e86ad3-8e3e-43c6-989c-d08a9cf89c06,SK-1753,Réaliser des plongées inférieures à 60 m,Duiken van minder dan 60 meter uitvoeren,,skos:broadMatch,
8ba0af79-3d71-4dbf-8a9b-a8f48dffdf24,,duiken met persluchtapparatuur,http://data.europa.eu/esco/skill/8ba0af79-3d71-4dbf-8a9b-a8f48dffdf24,f4e86ad3-8e3e-43c6-989c-d08a9cf89c06,SK-1753,Réaliser des plongées inférieures à 60 m,Duiken van minder dan 60 meter uitvoeren,,skos:closeMatch,
89a717d5-b30c-4b15-982b-415e54c54edd,,duikinterventies uitvoeren,http://data.europa.eu/esco/skill/89a717d5-b30c-4b15-982b-415e54c54edd,4a4e97f0-e0ae-4718-9b24-48666a20158d,SK-1754,Réaliser des plongées inférieures à 40 m,Duiken van minder dan 40 meter uitvoeren,,skos:broadMatch,
90d7e643-1171-4e00-977f-de464d388b60,,begeleiding bieden bij de beëindiging van een zwangerschap,http://data.europa.eu/esco/skill/90d7e643-1171-4e00-977f-de464d388b60,04092141-8328-4a65-ad84-f6a38e08ad54,SK-17541,Conseiller d'interruption de grossesse,Adviseren over zwangerschapsonderbreking,,skos:closeMatch,
b459f803-ddbf-4a90-9419-fb92acf12e14,,zorg bieden bij de beëindiging van een zwangerschap,http://data.europa.eu/esco/skill/b459f803-ddbf-4a90-9419-fb92acf12e14,04092141-8328-4a65-ad84-f6a38e08ad54,SK-17541,Conseiller d'interruption de grossesse,Adviseren over zwangerschapsonderbreking,,skos:closeMatch,
8ba0af79-3d71-4dbf-8a9b-a8f48dffdf24,,duiken met persluchtapparatuur,http://data.europa.eu/esco/skill/8ba0af79-3d71-4dbf-8a9b-a8f48dffdf24,d8d0f7ff-ebbf-4434-b60a-76249744fe23,SK-1755,Réaliser des plongées hyperbare,Hogedrukduiken uitvoeren,,skos:closeMatch,
6825a7dd-c2da-40fa-b745-508ff20ee293,,onderhoud van natuurgebieden,http://data.europa.eu/esco/skill/6825a7dd-c2da-40fa-b745-508ff20ee293,ce162cde-e18e-454b-a4e8-334c92f27618,SK-17561,Diagnostiquer l'état d'un espace naturel,De toestand van een natuurgebied beoordelen,,skos:broadMatch,
a7e5804d-d0b5-40d8-985e-9da9d93206e9,,kabeltelevisieverbinding installeren,http://data.europa.eu/esco/skill/a7e5804d-d0b5-40d8-985e-9da9d93206e9,32f76fe7-0d38-40bb-a6a2-cefeac444b3b,SK-1758,Intervenir sur des antennes,Werken aan antennes,,skos:broadMatch,
dd276faa-ef0a-4ad0-8744-37b883a79b64,,antenne naar schotel richten,http://data.europa.eu/esco/skill/dd276faa-ef0a-4ad0-8744-37b883a79b64,32f76fe7-0d38-40bb-a6a2-cefeac444b3b,SK-1758,Intervenir sur des antennes,Werken aan antennes,,skos:narrowMatch,
24c4beb4-429c-4cd1-b0bd-c04ba4c82e13,,voedsel- en drankbestellingen bereiden,http://data.europa.eu/esco/skill/24c4beb4-429c-4cd1-b0bd-c04ba4c82e13,5d5004ce-db37-487f-87c6-2aa563346c54,SK-17581,Préparer la distribution des repas,Maaltijddistributie voorbereiden,,skos:closeMatch,
169239b5-3644-4e23-8a85-4f5896dbdb8e,,eerste hulp toepassen in geval van nood,http://data.europa.eu/esco/skill/169239b5-3644-4e23-8a85-4f5896dbdb8e,7b495115-40ea-4381-955f-a0024b7caafb,SK-17601,Sauver les personnes en détresse,Mensen in nood redden,,skos:narrowMatch,
f3c38c0f-eef5-443f-be68-14d74eaa695b,,noodgevallen prioriteit geven,http://data.europa.eu/esco/skill/f3c38c0f-eef5-443f-be68-14d74eaa695b,7b495115-40ea-4381-955f-a0024b7caafb,SK-17601,Sauver les personnes en détresse,Mensen in nood redden,,skos:closeMatch,
ccde26f3-e822-4b6a-94a1-39af4ae41fed,,brandbestrijdingssystemen,http://data.europa.eu/esco/skill/ccde26f3-e822-4b6a-94a1-39af4ae41fed,4ca29c25-900f-4d9e-9d6c-7305ea568e4d,SK-17621,Lutter contre les incendies et les explosions,Branden en ontploffingen bestrijden,,skos:closeMatch,
4d032f82-6279-48e6-9892-116440a071e3,,advies geven over verontreinigingspreventie,http://data.europa.eu/esco/skill/4d032f82-6279-48e6-9892-116440a071e3,f3ae770b-5165-49bc-bb0c-c5b8d641b937,SK-17622,Lutter contre la libération de substances nuisibles à l'environnement,Het vrijkomen van milieubedreigende stoffen bestrijden,,skos:closeMatch,
9b57ce6d-97ba-487b-9b66-41cfb15db739,,onderhoud van voertuigen beheren,http://data.europa.eu/esco/skill/9b57ce6d-97ba-487b-9b66-41cfb15db739,087f576d-8292-404e-a154-e38123b67722,SK-1763,Tester le véhicule et réaliser la mise au point et les réglages,Het voertuig testen en afstellen,,skos:broadMatch,
386774ac-fe5b-431a-b485-9aec0bf5c09e,,elektrische apparatuur onderhouden,http://data.europa.eu/esco/skill/386774ac-fe5b-431a-b485-9aec0bf5c09e,e97c0bce-ba23-4a97-9d5f-1d6938a5c61d,SK-1764,"Réparer du matériel blanc (lavage, four, table de cuisson, réfrigérateur, congélateur, petit électroménager, ...)","Witgoed herstellen (vaatwasmachine, oven, kookplaat, koelkast, diepvriezer, kleine elektrische huishoudtoestellen, ...)",,skos:closeMatch,
ade18380-76dc-4263-8c95-f61c0a887fc4,,defecte apparaten vervangen of repareren,http://data.europa.eu/esco/skill/ade18380-76dc-4263-8c95-f61c0a887fc4,e97c0bce-ba23-4a97-9d5f-1d6938a5c61d,SK-1764,"Réparer du matériel blanc (lavage, four, table de cuisson, réfrigérateur, congélateur, petit électroménager, ...)","Witgoed herstellen (vaatwasmachine, oven, kookplaat, koelkast, diepvriezer, kleine elektrische huishoudtoestellen, ...)",,skos:exactMatch,
ade18380-76dc-4263-8c95-f61c0a887fc4,,defecte apparaten vervangen of repareren,http://data.europa.eu/esco/skill/ade18380-76dc-4263-8c95-f61c0a887fc4,54fbb7c4-6d85-44b7-b07b-dcfe98334951,SK-1766,Réparer des machines à coudre,Naaimachines herstellen,,skos:broadMatch,
3b926329-d9fa-4402-b8be-684423546acc,,reclamemateriaal opstellen,http://data.europa.eu/esco/skill/3b926329-d9fa-4402-b8be-684423546acc,7f5243a4-5a32-4a87-a363-8b4290763b0d,SK-17661,Installer du mobilier publicitaire,Reclamedragers plaatsen,,skos:broadMatch,
