Mapping project name,ESCO to Dutch NOC,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
Mapping project author,default-author,,,,,
Mapping project version,,,,,,
Mapping project version date,22-8-2021,,,,,
Classification 1 Name,ESCO mapping,,,,,
Classification 1 Concept type,Occupation,,,,,
Classification 1 Version,1.0.3,,,,,
Classification 1 Language,nl,,,,,
Classification 1 Landing page,https://ec.europa.eu/esco/portal/occupation,,,,,
Classification 2 Name,Dutch NOC,,,,,
Classification 2 Concept type,occupations,,,,,
Classification 2 Version,21.1,,,,,
Classification 2 Language,nl,,,,,
Classification 2 Landing page,,,,,,
,,,,,,
,,,,,,
Classification 1 URI,Classification 1 PrefLabel,Classification 1 URL,Classification 2 ID,Classification 2 PrefLabel,Classification 2 URL,Mapping relation
http://data.europa.eu/esco/occupation/f4e0016b-29fa-48ac-b98d-364c658f8aed,liquor blender,http://data.europa.eu/esco/occupation/f4e0016b-29fa-48ac-b98d-364c658f8aed,1000406793,Mechanisch operator voedingsmiddelenindustrie,,skos:broadMatch
http://data.europa.eu/esco/occupation/e0c5e005-6303-4d5a-9125-a7f86ed1c4df,liquor grinding mill operator,http://data.europa.eu/esco/occupation/e0c5e005-6303-4d5a-9125-a7f86ed1c4df,1000406793,Mechanisch operator voedingsmiddelenindustrie,,skos:broadMatch
http://data.europa.eu/esco/occupation/7309ab2d-e2ba-4ccb-b658-6b0a8bd8c4eb,malt kiln operator,http://data.europa.eu/esco/occupation/7309ab2d-e2ba-4ccb-b658-6b0a8bd8c4eb,1000406793,Mechanisch operator voedingsmiddelenindustrie,,skos:broadMatch
http://data.europa.eu/esco/occupation/b69d9b94-a40c-434d-af8f-e584257314f6,milk heat treatment process operator,http://data.europa.eu/esco/occupation/b69d9b94-a40c-434d-af8f-e584257314f6,1000406793,Mechanisch operator voedingsmiddelenindustrie,,skos:broadMatch
http://data.europa.eu/esco/occupation/0090dd54-057a-4f65-bbe8-f74c4999e8e8,pasta operator,http://data.europa.eu/esco/occupation/0090dd54-057a-4f65-bbe8-f74c4999e8e8,1000406793,Mechanisch operator voedingsmiddelenindustrie,,skos:broadMatch
http://data.europa.eu/esco/occupation/ed41ca50-bb2a-41e2-a332-9b2df83040c1,refining machine operator,http://data.europa.eu/esco/occupation/ed41ca50-bb2a-41e2-a332-9b2df83040c1,1000406793,Mechanisch operator voedingsmiddelenindustrie,,skos:broadMatch
http://data.europa.eu/esco/occupation/16ec2281-b0b3-4cde-9888-2cb6cc492c25,sauce production operator,http://data.europa.eu/esco/occupation/16ec2281-b0b3-4cde-9888-2cb6cc492c25,1000406793,Mechanisch operator voedingsmiddelenindustrie,,skos:broadMatch
http://data.europa.eu/esco/occupation/64c180d0-029b-4dc7-b582-77899d171186,blender operator,http://data.europa.eu/esco/occupation/64c180d0-029b-4dc7-b582-77899d171186,1000406793,Mechanisch operator voedingsmiddelenindustrie,,skos:broadMatch
http://data.europa.eu/esco/occupation/375a4d32-0950-45db-9d85-3fc2a86f1d85,starch converting operator,http://data.europa.eu/esco/occupation/375a4d32-0950-45db-9d85-3fc2a86f1d85,1000406793,Mechanisch operator voedingsmiddelenindustrie,,skos:broadMatch
http://data.europa.eu/esco/occupation/9161b2df-624c-4f5e-ad6c-0392439fa5c3,starch extraction operator,http://data.europa.eu/esco/occupation/9161b2df-624c-4f5e-ad6c-0392439fa5c3,1000406793,Mechanisch operator voedingsmiddelenindustrie,,skos:broadMatch
http://data.europa.eu/esco/occupation/3256e283-0892-4330-b9f2-6dc4aa4bd86b,sugar refinery operator,http://data.europa.eu/esco/occupation/3256e283-0892-4330-b9f2-6dc4aa4bd86b,1000406793,Mechanisch operator voedingsmiddelenindustrie,,skos:broadMatch
http://data.europa.eu/esco/occupation/ca2da084-3bfa-47d8-84ba-ef890191708d,vermouth manufacturer,http://data.europa.eu/esco/occupation/ca2da084-3bfa-47d8-84ba-ef890191708d,1000406793,Mechanisch operator voedingsmiddelenindustrie,,skos:broadMatch
http://data.europa.eu/esco/occupation/b997a091-23b3-4f87-a6bc-bdbea2f609ae,wine fermenter,http://data.europa.eu/esco/occupation/b997a091-23b3-4f87-a6bc-bdbea2f609ae,1000406793,Mechanisch operator voedingsmiddelenindustrie,,skos:broadMatch
http://data.europa.eu/esco/occupation/beacd3d6-e414-42ea-baf9-3ddc34fc143a,yeast distiller,http://data.europa.eu/esco/occupation/beacd3d6-e414-42ea-baf9-3ddc34fc143a,1000406793,Mechanisch operator voedingsmiddelenindustrie,,skos:broadMatch
http://data.europa.eu/esco/occupation/1214a616-aaa5-4140-b82e-2cc5028b0fa4,blending plant operator,http://data.europa.eu/esco/occupation/1214a616-aaa5-4140-b82e-2cc5028b0fa4,1000406793,Mechanisch operator voedingsmiddelenindustrie,,skos:broadMatch
http://data.europa.eu/esco/occupation/1e3c569b-e7ef-46b4-943a-2768a9969961,brew house operator,http://data.europa.eu/esco/occupation/1e3c569b-e7ef-46b4-943a-2768a9969961,1000406793,Mechanisch operator voedingsmiddelenindustrie,,skos:broadMatch
http://data.europa.eu/esco/occupation/f6f1a9c5-a956-4a10-98ad-b83525e843fb,bulk filler,http://data.europa.eu/esco/occupation/f6f1a9c5-a956-4a10-98ad-b83525e843fb,1000406793,Mechanisch operator voedingsmiddelenindustrie,,skos:broadMatch
http://data.europa.eu/esco/occupation/782ced63-e234-42a4-a7bd-a2d9a12ee61a,capsule filling machine operator,http://data.europa.eu/esco/occupation/782ced63-e234-42a4-a7bd-a2d9a12ee61a,1000406743,Mechanisch operator procesindustrie,,skos:broadMatch
http://data.europa.eu/esco/occupation/d5ad1da5-cf69-4508-9148-a5338f4ffe0e,perfume production machine operator,http://data.europa.eu/esco/occupation/d5ad1da5-cf69-4508-9148-a5338f4ffe0e,1000406743,Mechanisch operator procesindustrie,,skos:broadMatch
http://data.europa.eu/esco/occupation/c93d58bd-3aa6-4de4-812d-010542f1dec8,pill maker operator,http://data.europa.eu/esco/occupation/c93d58bd-3aa6-4de4-812d-010542f1dec8,1000406743,Mechanisch operator procesindustrie,,skos:broadMatch
http://data.europa.eu/esco/occupation/3a67544c-919f-4051-b812-c08e69eec3fd,plodder operator,http://data.europa.eu/esco/occupation/3a67544c-919f-4051-b812-c08e69eec3fd,1000406743,Mechanisch operator procesindustrie,,skos:broadMatch
http://data.europa.eu/esco/occupation/39e06c20-d262-44f9-a6a8-a0f3ba9e887c,soap maker,http://data.europa.eu/esco/occupation/39e06c20-d262-44f9-a6a8-a0f3ba9e887c,1000406743,Mechanisch operator procesindustrie,,skos:broadMatch
http://data.europa.eu/esco/occupation/29a36f21-da45-4a01-b015-cac4445e5025,soap chipper,http://data.europa.eu/esco/occupation/29a36f21-da45-4a01-b015-cac4445e5025,1000406743,Mechanisch operator procesindustrie,,skos:broadMatch
http://data.europa.eu/esco/occupation/34c191ec-e3e3-4746-ae10-7ff4306a2794,soap drier operator,http://data.europa.eu/esco/occupation/34c191ec-e3e3-4746-ae10-7ff4306a2794,1000406743,Mechanisch operator procesindustrie,,skos:broadMatch
http://data.europa.eu/esco/occupation/5b3ef95b-7d99-4af9-b2d0-41c6bc33f58c,chemical mixer,http://data.europa.eu/esco/occupation/5b3ef95b-7d99-4af9-b2d0-41c6bc33f58c,1000406743,Mechanisch operator procesindustrie,,skos:broadMatch
http://data.europa.eu/esco/occupation/81f8ea60-41d4-434a-b0fc-f870e83e7e27,fertiliser mixer,http://data.europa.eu/esco/occupation/81f8ea60-41d4-434a-b0fc-f870e83e7e27,1000406743,Mechanisch operator procesindustrie,,skos:broadMatch
http://data.europa.eu/esco/occupation/237e21f1-a7fa-4273-91eb-28e7b5d72f60,lacquer maker,http://data.europa.eu/esco/occupation/237e21f1-a7fa-4273-91eb-28e7b5d72f60,1000406743,Mechanisch operator procesindustrie,,skos:broadMatch
http://data.europa.eu/esco/occupation/8b273f5e-bdc5-4b73-80bd-3e324a20309b,paint mixer,http://data.europa.eu/esco/occupation/8b273f5e-bdc5-4b73-80bd-3e324a20309b,1000406743,Mechanisch operator procesindustrie,,skos:broadMatch
http://data.europa.eu/esco/occupation/165f32b8-756a-4ef3-87f1-83fbbdc60db7,pesticide mixer,http://data.europa.eu/esco/occupation/165f32b8-756a-4ef3-87f1-83fbbdc60db7,1000406743,Mechanisch operator procesindustrie,,skos:broadMatch
http://data.europa.eu/esco/occupation/c76566f1-97a1-43e9-a7d8-155db0e56987,varnish maker,http://data.europa.eu/esco/occupation/c76566f1-97a1-43e9-a7d8-155db0e56987,1000406743,Mechanisch operator procesindustrie,,skos:broadMatch
http://data.europa.eu/esco/occupation/c7c3f05b-319b-4aa7-891e-78106f875de2,soap tower operator,http://data.europa.eu/esco/occupation/c7c3f05b-319b-4aa7-891e-78106f875de2,1000406743,Mechanisch operator procesindustrie,,skos:broadMatch
http://data.europa.eu/esco/occupation/ff5210a5-2ea9-43b4-bebc-8d565f928eaa,cosmetics production machine operator,http://data.europa.eu/esco/occupation/ff5210a5-2ea9-43b4-bebc-8d565f928eaa,1000406743,Mechanisch operator procesindustrie,,skos:broadMatch
http://data.europa.eu/esco/occupation/8b98dbc3-11f7-4720-86de-dcecee368be1,blow moulding machine operator,http://data.europa.eu/esco/occupation/8b98dbc3-11f7-4720-86de-dcecee368be1,1000406743,Mechanisch operator procesindustrie,,skos:broadMatch
http://data.europa.eu/esco/occupation/4a5ceaae-0f05-4091-bdbf-59f250ce6374,plastic heat treatment equipment operator,http://data.europa.eu/esco/occupation/4a5ceaae-0f05-4091-bdbf-59f250ce6374,1000406743,Mechanisch operator procesindustrie,,skos:broadMatch
http://data.europa.eu/esco/occupation/8ba8acb8-c0f2-4679-ae15-3a4f6e876c6f,plastic rolling machine operator,http://data.europa.eu/esco/occupation/8ba8acb8-c0f2-4679-ae15-3a4f6e876c6f,1000406743,Mechanisch operator procesindustrie,,skos:broadMatch
http://data.europa.eu/esco/occupation/c22724a3-079c-4897-bd92-d99e068b6ffc,pultrusion machine operator,http://data.europa.eu/esco/occupation/c22724a3-079c-4897-bd92-d99e068b6ffc,1000406743,Mechanisch operator procesindustrie,,skos:broadMatch
http://data.europa.eu/esco/occupation/6e18b923-7c5f-42d7-8ff0-de8d8ba30dbf,vacuum forming machine operator,http://data.europa.eu/esco/occupation/6e18b923-7c5f-42d7-8ff0-de8d8ba30dbf,1000406743,Mechanisch operator procesindustrie,,skos:broadMatch
http://data.europa.eu/esco/occupation/96514fed-b9a9-4df3-ab0b-20676369297d,cake press operator,http://data.europa.eu/esco/occupation/96514fed-b9a9-4df3-ab0b-20676369297d,1000406743,Mechanisch operator procesindustrie,,skos:broadMatch
http://data.europa.eu/esco/occupation/ec238461-93b6-4516-a251-52d1153b53ac,compression moulding machine operator,http://data.europa.eu/esco/occupation/ec238461-93b6-4516-a251-52d1153b53ac,1000406743,Mechanisch operator procesindustrie,,skos:broadMatch
http://data.europa.eu/esco/occupation/772e57c5-fb25-4b0c-8cc8-f8944a9edfbc,fibreglass machine operator,http://data.europa.eu/esco/occupation/772e57c5-fb25-4b0c-8cc8-f8944a9edfbc,1000406743,Mechanisch operator procesindustrie,,skos:broadMatch
http://data.europa.eu/esco/occupation/88b21b2f-350c-4f41-9680-a53f8ea708ed,filament winding operator,http://data.europa.eu/esco/occupation/88b21b2f-350c-4f41-9680-a53f8ea708ed,1000406743,Mechanisch operator procesindustrie,,skos:broadMatch
http://data.europa.eu/esco/occupation/502fe307-ae65-46cb-a485-e559b9a35266,injection moulding operator,http://data.europa.eu/esco/occupation/502fe307-ae65-46cb-a485-e559b9a35266,1000406743,Mechanisch operator procesindustrie,,skos:broadMatch
http://data.europa.eu/esco/occupation/a4ab8347-782f-4ca1-940d-44ffea256ebf,optical disc moulding machine operator,http://data.europa.eu/esco/occupation/a4ab8347-782f-4ca1-940d-44ffea256ebf,1000406743,Mechanisch operator procesindustrie,,skos:broadMatch
http://data.europa.eu/esco/occupation/4a30b421-2fda-42d6-b7e1-1c31753f061d,insulating tube winder,http://data.europa.eu/esco/occupation/4a30b421-2fda-42d6-b7e1-1c31753f061d,1000406743,Mechanisch operator procesindustrie,,skos:broadMatch
http://data.europa.eu/esco/occupation/84d45916-eef7-4c58-a73c-3639c9965014,plastic furniture machine operator,http://data.europa.eu/esco/occupation/84d45916-eef7-4c58-a73c-3639c9965014,1000406743,Mechanisch operator procesindustrie,,skos:broadMatch
http://data.europa.eu/esco/occupation/9388a977-6f79-4509-81aa-026bc49e1919,canning and bottling line operator,http://data.europa.eu/esco/occupation/9388a977-6f79-4509-81aa-026bc49e1919,1000406743,Mechanisch operator procesindustrie,,skos:broadMatch
http://data.europa.eu/esco/occupation/17abb59e-a1f9-4ce8-88b7-569e5413dca9,cigar brander,http://data.europa.eu/esco/occupation/17abb59e-a1f9-4ce8-88b7-569e5413dca9,1000406743,Mechanisch operator procesindustrie,,skos:broadMatch
http://data.europa.eu/esco/occupation/b0fa69b4-998c-4e66-acd3-5f5d73cadb5c,packaging and filling machine operator,http://data.europa.eu/esco/occupation/b0fa69b4-998c-4e66-acd3-5f5d73cadb5c,1000406743,Mechanisch operator procesindustrie,,skos:broadMatch
http://data.europa.eu/esco/occupation/869e3a85-6e4c-4e3c-b14f-a8399c1abd2d,automated assembly line operator,http://data.europa.eu/esco/occupation/869e3a85-6e4c-4e3c-b14f-a8399c1abd2d,1000406743,Mechanisch operator procesindustrie,,skos:closeMatch
http://data.europa.eu/esco/occupation/f444e8ec-5eed-4777-866e-7127aa06ce4f,clothing process control technician,http://data.europa.eu/esco/occupation/f444e8ec-5eed-4777-866e-7127aa06ce4f,1000406743,Mechanisch operator procesindustrie,,skos:closeMatch
http://data.europa.eu/esco/occupation/d0d7d777-073f-4c33-8f27-1d4a0e8e626f,pulp control operator,http://data.europa.eu/esco/occupation/d0d7d777-073f-4c33-8f27-1d4a0e8e626f,1000406743,Mechanisch operator procesindustrie,,skos:broadMatch
http://data.europa.eu/esco/occupation/0d61e7e7-afde-49ca-b554-4633842be030,lime kiln operator,http://data.europa.eu/esco/occupation/0d61e7e7-afde-49ca-b554-4633842be030,1000406743,Mechanisch operator procesindustrie,,skos:broadMatch
http://data.europa.eu/esco/occupation/daa6197d-dba6-49b5-8223-b31b7a126e4e,wax bleacher,http://data.europa.eu/esco/occupation/daa6197d-dba6-49b5-8223-b31b7a126e4e,1000406743,Mechanisch operator procesindustrie,,skos:broadMatch
http://data.europa.eu/esco/occupation/1999bdfa-f9c4-4a0b-8565-0305108ca65e,dry house attendant,http://data.europa.eu/esco/occupation/1999bdfa-f9c4-4a0b-8565-0305108ca65e,1000406743,Mechanisch operator procesindustrie,,skos:broadMatch
http://data.europa.eu/esco/occupation/d3382c5a-589f-453d-a6d8-d28695057079,fermenter operator,http://data.europa.eu/esco/occupation/d3382c5a-589f-453d-a6d8-d28695057079,1000406743,Mechanisch operator procesindustrie,,skos:broadMatch
http://data.europa.eu/esco/occupation/0dae04a4-fa4c-40d3-8518-122cc0f7bfcf,granulator machine operator,http://data.europa.eu/esco/occupation/0dae04a4-fa4c-40d3-8518-122cc0f7bfcf,1000406743,Mechanisch operator procesindustrie,,skos:broadMatch
http://data.europa.eu/esco/occupation/5c4ba833-da16-4bd0-a4b2-c08a2eaf5884,kiln firer,http://data.europa.eu/esco/occupation/5c4ba833-da16-4bd0-a4b2-c08a2eaf5884,1000406743,Mechanisch operator procesindustrie,,skos:broadMatch
http://data.europa.eu/esco/occupation/88c56310-14bc-4956-8450-ce0e178ae847,clay products dry kiln operator,http://data.europa.eu/esco/occupation/88c56310-14bc-4956-8450-ce0e178ae847,1000406743,Mechanisch operator procesindustrie,,skos:broadMatch
http://data.europa.eu/esco/occupation/2ecbed9c-0143-4cc9-b047-d1746aeec206,tunnel kiln operator,http://data.europa.eu/esco/occupation/2ecbed9c-0143-4cc9-b047-d1746aeec206,1000406743,Mechanisch operator procesindustrie,,skos:broadMatch
http://data.europa.eu/esco/occupation/d4fdb8cb-8928-4047-8166-5feedc3c1a98,dry press operator,http://data.europa.eu/esco/occupation/d4fdb8cb-8928-4047-8166-5feedc3c1a98,1000406743,Mechanisch operator procesindustrie,,skos:broadMatch
http://data.europa.eu/esco/occupation/ac401ec0-7ce0-423f-b8b5-167da9e046a7,fibre machine tender,http://data.europa.eu/esco/occupation/ac401ec0-7ce0-423f-b8b5-167da9e046a7,1000406743,Mechanisch operator procesindustrie,,skos:broadMatch
http://data.europa.eu/esco/occupation/737c1795-844b-43ad-95b2-1bf0e8c14ddf,steam plant operator,http://data.europa.eu/esco/occupation/737c1795-844b-43ad-95b2-1bf0e8c14ddf,1000406743,Mechanisch operator procesindustrie,,skos:broadMatch
http://data.europa.eu/esco/occupation/3ac7fbb4-91b2-4d4d-abc8-7a6c55ed648f,wholesale merchant,http://data.europa.eu/esco/occupation/3ac7fbb4-91b2-4d4d-abc8-7a6c55ed648f,1000409682,Bedrijfsleider / ondernemer groot- en tussenhandel,,skos:broadMatch
http://data.europa.eu/esco/occupation/eb6e7100-446f-407c-a764-2d65f3ffc7eb,wholesale merchant in agricultural machinery and equipment,http://data.europa.eu/esco/occupation/eb6e7100-446f-407c-a764-2d65f3ffc7eb,1000409682,Bedrijfsleider / ondernemer groot- en tussenhandel,,skos:broadMatch
http://data.europa.eu/esco/occupation/a0872ef2-ecf2-476d-8390-3e81ae45a411,wholesale merchant in electrical household appliances,http://data.europa.eu/esco/occupation/a0872ef2-ecf2-476d-8390-3e81ae45a411,1000409682,Bedrijfsleider / ondernemer groot- en tussenhandel,,skos:broadMatch
http://data.europa.eu/esco/occupation/2dcd3361-4c9b-4feb-a561-62257d6b31dd,wholesale merchant in electronic and telecommunications equipment and parts,http://data.europa.eu/esco/occupation/2dcd3361-4c9b-4feb-a561-62257d6b31dd,1000409682,Bedrijfsleider / ondernemer groot- en tussenhandel,,skos:broadMatch
http://data.europa.eu/esco/occupation/2ee57107-08c6-4963-bdde-f2ee514e06d5,"wholesale merchant in fish, crustaceans and molluscs",http://data.europa.eu/esco/occupation/2ee57107-08c6-4963-bdde-f2ee514e06d5,1000409682,Bedrijfsleider / ondernemer groot- en tussenhandel,,skos:broadMatch
http://data.europa.eu/esco/occupation/f3da16bd-157d-4a48-8a49-33809a8b5d96,wholesale merchant in flowers and plants,http://data.europa.eu/esco/occupation/f3da16bd-157d-4a48-8a49-33809a8b5d96,1000409682,Bedrijfsleider / ondernemer groot- en tussenhandel,,skos:broadMatch
http://data.europa.eu/esco/occupation/fd882949-aad7-42ff-825e-00d49a5ec469,wholesale merchant in fruit and vegetables,http://data.europa.eu/esco/occupation/fd882949-aad7-42ff-825e-00d49a5ec469,1000409682,Bedrijfsleider / ondernemer groot- en tussenhandel,,skos:broadMatch
http://data.europa.eu/esco/occupation/6648103b-6984-4880-b8c3-eacb9b0d2bc9,"wholesale merchant in furniture, carpets and lighting equipment",http://data.europa.eu/esco/occupation/6648103b-6984-4880-b8c3-eacb9b0d2bc9,1000409682,Bedrijfsleider / ondernemer groot- en tussenhandel,,skos:broadMatch
http://data.europa.eu/esco/occupation/a5a4e4d6-e705-4b38-96b5-225f8ab01f2c,"wholesale merchant in hardware, plumbing and heating equipment and supplies",http://data.europa.eu/esco/occupation/a5a4e4d6-e705-4b38-96b5-225f8ab01f2c,1000409682,Bedrijfsleider / ondernemer groot- en tussenhandel,,skos:broadMatch
http://data.europa.eu/esco/occupation/3f0093ab-651b-401a-b542-bba84ff46deb,"wholesale merchant in hides, skins and leather products",http://data.europa.eu/esco/occupation/3f0093ab-651b-401a-b542-bba84ff46deb,1000409682,Bedrijfsleider / ondernemer groot- en tussenhandel,,skos:broadMatch
http://data.europa.eu/esco/occupation/1739b07b-7e8f-4dcb-bc59-b5ae18f30077,wholesale merchant in household goods,http://data.europa.eu/esco/occupation/1739b07b-7e8f-4dcb-bc59-b5ae18f30077,1000409682,Bedrijfsleider / ondernemer groot- en tussenhandel,,skos:broadMatch
