Mapping project name,ESCO - CS NOC [1.0.9]
Mapping project author,default-author
Mapping project version,N/A
Mapping project version date,2022-11-25
Classification 1 Name,Povolání ESCO
Classification 1 Concept type,Occupation
Classification 1 Version,1.0.9
Classification 1 Language,cs
Classification 1 Landing page,https://ec.europa.eu/esco/portal/occupation
Classification 2 Name,Klasifikace zaměstnání CZ-ISCO
Classification 2 Concept type,unknown
Classification 2 Version,2020
Classification 2 Language,cs
Classification 2 Landing page,


Classification 1 URI,Classification 1 PrefLabel,Classification 1 URL,Classification 2 ID,Classification 2 PrefLabel,Classification 2 URL,Mapping relation,Editorial note
http://data.europa.eu/esco/occupation/c44c078d-85e4-40a3-9598-2c333d7a24ca,papírenský inženýr/papírenská inženýrka,http://data.europa.eu/esco/occupation/c44c078d-85e4-40a3-9598-2c333d7a24ca,2145.3,"Chemičtí inženýři technologové, normovači a specialisté v příbuzných oborech",,skos:broadMatch,
http://data.europa.eu/esco/occupation/0f2c04f1-9001-4a77-884f-1ea16949f6f6,technik kolejových vozidel/technička kolejových vozidel,http://data.europa.eu/esco/occupation/0f2c04f1-9001-4a77-884f-1ea16949f6f6,3115,Strojírenští technici,,skos:broadMatch,
http://data.europa.eu/esco/occupation/30641348-f9f2-4fe5-ab8c-fe6ff9931a54,biomedicínský technik/biomedicínská technička,http://data.europa.eu/esco/occupation/30641348-f9f2-4fe5-ab8c-fe6ff9931a54,3211.3,Biomedicínští technici,,skos:exactMatch,
http://data.europa.eu/esco/occupation/4eada7b3-5026-4030-936b-4a80aed37252,učitel v oboru cestování a turistický ruch na odborné škole/učitelka v oboru cestování a turistický ruch na odborné škole,http://data.europa.eu/esco/occupation/4eada7b3-5026-4030-936b-4a80aed37252,2320,"Učitelé odborných předmětů, praktického vyučování, odborného výcviku (kromě pro žáky se speciálními vzdělávacími potřebami) a lektoři dalšího vzdělávání",,skos:broadMatch,
http://data.europa.eu/esco/occupation/b69d9b94-a40c-434d-af8f-e584257314f6,operátor pasterační stanice/operátorka pasterační stanice,http://data.europa.eu/esco/occupation/b69d9b94-a40c-434d-af8f-e584257314f6,8160.3,Obsluha strojů na výrobu mléčných výrobků,,skos:broadMatch,
http://data.europa.eu/esco/occupation/5c082067-ea18-4ccb-8c43-e70b18ad8120,seřizovač a obsluha číslicově řízených strojů/seřizovačka a obsluha číslicově řízených strojů,http://data.europa.eu/esco/occupation/5c082067-ea18-4ccb-8c43-e70b18ad8120,7223.7,Seřizovači a obsluha číslicově řízených strojů,,skos:exactMatch,
http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300,správce systémů ICT/správkyně systémů ICT,http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300,2522.0,"Systémoví administrátoři, správci počítačových sítí",,skos:exactMatch,"alternativny nazov ""system and networks administrator"" a ide o jedine zamestnanie v ramci najvyssej hierarchie. preto exact "
http://data.europa.eu/esco/occupation/9358775a-3769-4327-bf25-6c0d9d69d192,manažer cestovní agentury/manažerka cestovní agentury,http://data.europa.eu/esco/occupation/9358775a-3769-4327-bf25-6c0d9d69d192,1439.1,Řídící pracovníci v cestovních kancelářích a agenturách,,skos:broadMatch,
http://data.europa.eu/esco/occupation/6e873bb0-ff0d-4800-a898-362b9a2e1c47,"manažer pro dovoz a vývoz textilu, textilních polotovarů a surovin/manažerka pro dovoz a vývoz textilu, textilních polotovarů a surovin",http://data.europa.eu/esco/occupation/6e873bb0-ff0d-4800-a898-362b9a2e1c47,1324.5,Řídící pracovníci v oblasti logistiky,,skos:broadMatch,
http://data.europa.eu/esco/occupation/823db06f-25e1-4658-b063-d6ef956b41f5,manažer logistiky a distribuce/manažerka logistiky a distribuce,http://data.europa.eu/esco/occupation/823db06f-25e1-4658-b063-d6ef956b41f5,1324.2,Řídící pracovníci v oblasti skladování,,skos:narrowMatch,
http://data.europa.eu/esco/occupation/3a67544c-919f-4051-b812-c08e69eec3fd,obsluha zařízení na vytlačování kostek mýdla,http://data.europa.eu/esco/occupation/3a67544c-919f-4051-b812-c08e69eec3fd,8131.4,"Obsluha strojů a zařízení na výrobu kosmetických, toaletních a čisticích výrobků",,skos:broadMatch,
http://data.europa.eu/esco/occupation/e8461d2e-3d75-477c-93a2-ea8d342bb55b,technik ochrany životního prostředí/technička ochrany životního prostředí,http://data.europa.eu/esco/occupation/e8461d2e-3d75-477c-93a2-ea8d342bb55b,3141.4,Technici v oboru ekologie,,skos:broadMatch,
http://data.europa.eu/esco/isco/C2267,Specialisté v oblasti optiky a optometrie,http://data.europa.eu/esco/isco/C2267,2267.3,Zrakoví terapeuti,,skos:narrowMatch,
http://data.europa.eu/esco/occupation/b0f3f595-4965-4f13-ba5c-f6049b62469f,specialista v oboru biometriky/specialistka v oboru biometriky,http://data.europa.eu/esco/occupation/b0f3f595-4965-4f13-ba5c-f6049b62469f,2120,"Specialisté v oblasti matematiky, statistiky a pojistné matematiky",,skos:broadMatch,
http://data.europa.eu/esco/occupation/22987b58-dbfa-4ecd-ae3f-82dd209255f6,konzultant v oblasti ekologických ICT/konzultantka v oblasti ekologických ICT,http://data.europa.eu/esco/occupation/22987b58-dbfa-4ecd-ae3f-82dd209255f6,2511.0,Systémoví analytici,,skos:broadMatch,
http://data.europa.eu/esco/occupation/12da0bb1-26c8-46eb-9476-797f4f1c441e,hlídka u přechodu pro chodce,http://data.europa.eu/esco/occupation/12da0bb1-26c8-46eb-9476-797f4f1c441e,5419,Pracovníci v oblasti ochrany a ostrahy jinde neuvedení,,skos:broadMatch,
http://data.europa.eu/esco/occupation/92dc335d-a116-416f-ad2b-257e5382e574,výrobce matrací/výrobkyně matrací,http://data.europa.eu/esco/occupation/92dc335d-a116-416f-ad2b-257e5382e574,7534.3,Výrobci matrací,,skos:exactMatch,
http://data.europa.eu/esco/occupation/4d34a9ee-2653-4da0-bef7-f59294577224,inženýr elektroniky/inženýrka elektroniky,http://data.europa.eu/esco/occupation/4d34a9ee-2653-4da0-bef7-f59294577224,2152.2,"Inženýři elektronici projektanti, konstruktéři",,skos:narrowMatch,doplnil miro
http://data.europa.eu/esco/occupation/b059d331-2dd9-4d7d-923e-1dd029d2e58c,pouliční prodavač/pouliční prodavačka,http://data.europa.eu/esco/occupation/b059d331-2dd9-4d7d-923e-1dd029d2e58c,9520.0,Pouliční prodejci (kromě potravin),,skos:exactMatch,
http://data.europa.eu/esco/isco/C2412,Finanční a investiční poradci,http://data.europa.eu/esco/isco/C2412,2412.9,Ostatní specialisté v oblasti finančního a investičního poradenství,,skos:narrowMatch,
http://data.europa.eu/esco/occupation/c3dc576e-2a58-4481-9b6f-9853067af8ea,obchodník se dřevem/obchodnice se dřevem,http://data.europa.eu/esco/occupation/c3dc576e-2a58-4481-9b6f-9853067af8ea,3323.0,Nákupčí,,skos:broadMatch,
http://data.europa.eu/esco/occupation/9729c0f3-c9bc-482e-ac59-a82ec3b67ba3,operátor datového centra/operátorka datového centra,http://data.europa.eu/esco/occupation/9729c0f3-c9bc-482e-ac59-a82ec3b67ba3,3511.0,"Technici provozu informačních a komunikačních technologií, technici programátoři",,skos:broadMatch,
http://data.europa.eu/esco/occupation/1f2b8092-1787-4ef4-9282-cf81ce4b4d76,obsluha pojízdného jeřábu,http://data.europa.eu/esco/occupation/1f2b8092-1787-4ef4-9282-cf81ce4b4d76,8343.1,Obsluha jeřábů,,skos:broadMatch,
http://data.europa.eu/esco/occupation/95a89206-4dc8-4753-a5d9-bc14a0e5f7ca,čalouník/čalounice,http://data.europa.eu/esco/occupation/95a89206-4dc8-4753-a5d9-bc14a0e5f7ca,7534.1,Čalouníci nábytku,,skos:narrowMatch,
http://data.europa.eu/esco/occupation/a5826284-14fb-4866-b9be-69ce69db1b71,manažer odchovu živočichů pocházejících z akvakultury/manažerka odchovu živočichů pocházejících z akvakultury,http://data.europa.eu/esco/occupation/a5826284-14fb-4866-b9be-69ce69db1b71,1312.2,Řídící pracovníci v rybářství a akvakultuře,,skos:broadMatch,
http://data.europa.eu/esco/occupation/2f26a52b-cf45-4282-9138-478252161f00,inženýr/inženýrka potravinářské výroby,http://data.europa.eu/esco/occupation/2f26a52b-cf45-4282-9138-478252161f00,2141.1,"Specialisté analytici rozborů, studií, racionalizace výroby",,skos:broadMatch,
http://data.europa.eu/esco/occupation/259d9967-2189-4b98-be32-9d3169b02e1b,instruktor řízení motocyklů/instruktorka řízení motocyklů,http://data.europa.eu/esco/occupation/259d9967-2189-4b98-be32-9d3169b02e1b,5165.0,Instruktoři autoškoly,,skos:broadMatch,
http://data.europa.eu/esco/occupation/beedd3c0-d3e2-4efe-8f39-381df669ee35,ošetřovatel/ošetřovatelka,http://data.europa.eu/esco/occupation/beedd3c0-d3e2-4efe-8f39-381df669ee35,9212.0,Pomocní pracovníci v živočišné výrobě,,skos:broadMatch,
http://data.europa.eu/esco/occupation/68ffc53b-6067-4fe7-bd85-c96f4a6c1e45,biotechnolog v potravinářství/biotechnoložka v potravinářství,http://data.europa.eu/esco/occupation/68ffc53b-6067-4fe7-bd85-c96f4a6c1e45,2131.8,Specialisté v laboratorních metodách,,skos:closeMatch,
http://data.europa.eu/esco/occupation/5c9dea76-c7da-4e58-857c-fc3cbe7b960a,vedoucí autoservisu,http://data.europa.eu/esco/occupation/5c9dea76-c7da-4e58-857c-fc3cbe7b960a,1439.3,Řídící pracovníci v oblasti opravárenských služeb,,skos:broadMatch,
http://data.europa.eu/esco/occupation/2b7d34db-11b6-4c10-b227-3917752e28ac,zástupce ředitele školy/zástupkyně ředitele školy,http://data.europa.eu/esco/occupation/2b7d34db-11b6-4c10-b227-3917752e28ac,1345,Řídící pracovníci v oblasti vzdělávání,,skos:broadMatch,
http://data.europa.eu/esco/occupation/d37cc820-15f5-4a81-88db-af48b0ee6a32,vedoucí kabinetu na střední škole,http://data.europa.eu/esco/occupation/d37cc820-15f5-4a81-88db-af48b0ee6a32,1345.2,Řídící pracovníci na středních školách,,skos:broadMatch,
http://data.europa.eu/esco/occupation/4cdfac8c-b000-4279-985e-31bc1fbe2447,horník/hornice hlubinné těžby,http://data.europa.eu/esco/occupation/4cdfac8c-b000-4279-985e-31bc1fbe2447,8111.1,Horníci v uhelných dolech (převážně ruční),,skos:narrowMatch,
http://data.europa.eu/esco/occupation/5baffa9d-1607-4665-be94-662bad26b9ff,kontrolor lihovaru/kontrolorka lihovaru,http://data.europa.eu/esco/occupation/5baffa9d-1607-4665-be94-662bad26b9ff,3122.4,"Mistři a příbuzní pracovníci v chemii, farmacii a potravinářství",,skos:broadMatch,
http://data.europa.eu/esco/occupation/1ad59946-d13e-441e-9b36-56e1df055e21,finanční auditor/finanční auditorka,http://data.europa.eu/esco/occupation/1ad59946-d13e-441e-9b36-56e1df055e21,2411.2,Účetní auditoři,,skos:broadMatch,
http://data.europa.eu/esco/occupation/50b41847-6dad-4a2e-9427-a0374c2963fd,mechanik jevištní technologie/mechanička jevištní technologie,http://data.europa.eu/esco/occupation/50b41847-6dad-4a2e-9427-a0374c2963fd,3435,Ostatní odborní pracovníci v oblasti umění a kultury,,skos:broadMatch,
http://data.europa.eu/esco/occupation/92df4ee3-bce3-45f6-a693-597df1b96f43,operátor krizové linky/operátorka krizové linky,http://data.europa.eu/esco/occupation/92df4ee3-bce3-45f6-a693-597df1b96f43,3412,Odborní pracovníci v sociální oblasti,,skos:broadMatch,
http://data.europa.eu/esco/occupation/13da27aa-ca6a-476d-ab2c-efc9e5bd97b2,prodavač v obchodě s oděvy/prodavačka v obchodě s oděvy,http://data.europa.eu/esco/occupation/13da27aa-ca6a-476d-ab2c-efc9e5bd97b2,5223.5,"Prodavači textilu, obuvi a kožené galanterie",,skos:broadMatch,
http://data.europa.eu/esco/occupation/88c56310-14bc-4956-8450-ce0e178ae847,obsluha sušárny cihlářských výrobků,http://data.europa.eu/esco/occupation/88c56310-14bc-4956-8450-ce0e178ae847,8181.2,Obsluha strojů a zařízení na výrobu keramiky a porcelánu (kromě cihel a dlaždic),,skos:broadMatch,
http://data.europa.eu/esco/occupation/b95bdbed-1e7e-482a-aa73-7bdbb3e36358,správce investičního fondu/správkyně investičního fondu,http://data.europa.eu/esco/occupation/b95bdbed-1e7e-482a-aa73-7bdbb3e36358,2412,Finanční a investiční poradci a příbuzní specialisté,,skos:broadMatch,
http://data.europa.eu/esco/occupation/0c328e98-6e4e-4e96-b99c-56851e666ad0,montér kabelových vedení/montérka kabelových vedení,http://data.europa.eu/esco/occupation/0c328e98-6e4e-4e96-b99c-56851e666ad0,7413.2,Montéři a opraváři slaboproudých elektrických vedení,,skos:broadMatch,
http://data.europa.eu/esco/occupation/a4c5fb46-1d72-47de-b349-f579a0f1edfb,pracovník dozoru vrtných prací/pracovnice dozoru vrtných prací,http://data.europa.eu/esco/occupation/a4c5fb46-1d72-47de-b349-f579a0f1edfb,7215.0,Montéři lan a zdvihacích zařízení,,skos:broadMatch,
http://data.europa.eu/esco/occupation/c0463fbe-7914-48ac-84ec-abaee1a7f292,makléř/makléřka,http://data.europa.eu/esco/occupation/c0463fbe-7914-48ac-84ec-abaee1a7f292,2412,Finanční a investiční poradci a příbuzní specialisté,,skos:closeMatch,"CZ ISCO, NSP ma dealerov, maklerov - burzovych, investicnych, bankovych v 2412 - otazka vztah"
http://data.europa.eu/esco/occupation/6729aa5a-285f-4baf-a466-c2ccd2f2d96f,zasazovač drahých kamenů/zasazovačka drahých kamenů,http://data.europa.eu/esco/occupation/6729aa5a-285f-4baf-a466-c2ccd2f2d96f,7313.0,"Klenotníci, zlatníci a šperkaři",,skos:broadMatch,
http://data.europa.eu/esco/occupation/7f0fe7d3-54c6-41e9-88ba-9d4f0f1a46b4,inženýr v oboru mikrosystémů/inženýrka v oboru mikrosystémů,http://data.europa.eu/esco/occupation/7f0fe7d3-54c6-41e9-88ba-9d4f0f1a46b4,2152,Inženýři elektronici,,skos:broadMatch,
http://data.europa.eu/esco/occupation/55167849-82cf-484e-b818-fa702a4e69e9,hydrolog/hydroložka,http://data.europa.eu/esco/occupation/55167849-82cf-484e-b818-fa702a4e69e9,2114.4,Hydrologové,,skos:exactMatch,
http://data.europa.eu/esco/occupation/fdb16700-109e-4d02-949e-3213f278df93,manažer průmyslové kvality/manažerka průmyslové kvality,http://data.europa.eu/esco/occupation/fdb16700-109e-4d02-949e-3213f278df93,1219.1,Řídící pracovníci v oblasti kvality a certifikace systémů řízení (ISO),,skos:broadMatch,
http://data.europa.eu/esco/occupation/3046f16d-1f7d-408f-b9a5-155410fbd2ea,inženýr pneumatických zařízení/inženýrka pneumatických zařízení,http://data.europa.eu/esco/occupation/3046f16d-1f7d-408f-b9a5-155410fbd2ea,3115,Strojírenští technici,,skos:broadMatch,
http://data.europa.eu/esco/occupation/cd7b838c-51f6-41ec-9067-bb974c0f991b,manažer komunikace/manažerka komunikace,http://data.europa.eu/esco/occupation/cd7b838c-51f6-41ec-9067-bb974c0f991b,1222.2,Řídící pracovníci v oblasti styku s veřejností,,skos:narrowMatch,
http://data.europa.eu/esco/occupation/6040c941-ab83-44b2-84e7-5cbfa1eafcdc,technik pro práci s uměleckými předměty/technička pro práci s uměleckými předměty,http://data.europa.eu/esco/occupation/6040c941-ab83-44b2-84e7-5cbfa1eafcdc,3433.4,Odborní správci výstav a depozitářů,,skos:broadMatch,
http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,všeobecná sestra se specializací,http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,2221.9,Ostatní všeobecné sestry se specializací,,skos:narrowMatch,
http://data.europa.eu/esco/occupation/631e504f-0db4-4e03-bf90-3f00d550170f,technický inženýr v oblasti senzorů a snímačů/technická inženýrka v oblasti senzorů a snímačů,http://data.europa.eu/esco/occupation/631e504f-0db4-4e03-bf90-3f00d550170f,3114,Technici elektronici,,skos:broadMatch,
http://data.europa.eu/esco/occupation/5520bfd0-49d3-47e5-abe0-d72354711bc0,čistič kakaových bobů/čistička kakaových bobů,http://data.europa.eu/esco/occupation/5520bfd0-49d3-47e5-abe0-d72354711bc0,8160.7,"Obsluha strojů na zpracování cukru, čaje, kávy a kakaa",,skos:broadMatch,
http://data.europa.eu/esco/occupation/98164d70-93a8-409c-aa9f-7d56314f4d7f,seřizovač a obsluha frézky/seřizovačka a obsluha frézky,http://data.europa.eu/esco/occupation/98164d70-93a8-409c-aa9f-7d56314f4d7f,7223.2,Seřizovači a obsluha konvenčních fréz,,skos:exactMatch,
http://data.europa.eu/esco/occupation/684fd8d5-9b40-4b02-a680-438f0082d923,vysokoškolský učitel/vysokoškolská učitelka,http://data.europa.eu/esco/occupation/684fd8d5-9b40-4b02-a680-438f0082d923,2310.6,Lektoři na vysokých školách,,skos:narrowMatch,
http://data.europa.eu/esco/occupation/7cdeb653-8f3d-4921-832b-b95f9d700a86,operátor přenosové soustavy/operátorka přenosové soustavy,http://data.europa.eu/esco/occupation/7cdeb653-8f3d-4921-832b-b95f9d700a86,3131.1,Operátoři velínů na výrobu a rozvod elektrické energie,,skos:broadMatch,
http://data.europa.eu/esco/occupation/fad4abdf-fe1b-4751-8253-aef40b49afe0,desalinační technik/desalinační technička,http://data.europa.eu/esco/occupation/fad4abdf-fe1b-4751-8253-aef40b49afe0,3117,Důlní a hutní technici a pracovníci v příbuzných oborech,,skos:broadMatch,
http://data.europa.eu/esco/occupation/b156960c-8508-4067-908d-f167847c55b1,manažer lomu/manažerka lomu,http://data.europa.eu/esco/occupation/b156960c-8508-4067-908d-f167847c55b1,1322.1,Výrobní a techničtí náměstci (ředitelé) v těžbě,,skos:broadMatch,
http://data.europa.eu/esco/occupation/e34b93ec-5e11-4858-ba1e-e245c4c39cec,vedoucí výroby dřevěných výrobků,http://data.europa.eu/esco/occupation/e34b93ec-5e11-4858-ba1e-e245c4c39cec,3122.5,"Mistři a příbuzní pracovníci v dřevařství, papírenství a polygrafii",,skos:broadMatch,
http://data.europa.eu/esco/occupation/4ed36f4c-9d5b-4a01-bf59-7f3c7844ce95,jevištní malíř/jevištní malířka,http://data.europa.eu/esco/occupation/4ed36f4c-9d5b-4a01-bf59-7f3c7844ce95,3432.3,"Návrháři dekorací, rekvizit, kostýmů",,skos:broadMatch,
http://data.europa.eu/esco/occupation/2e85b540-4a92-47f3-bc8c-0699c51692d1,vedoucí montáže výtahů,http://data.europa.eu/esco/occupation/2e85b540-4a92-47f3-bc8c-0699c51692d1,3123.0,Mistři a příbuzní pracovníci ve stavebnictví,,skos:broadMatch,
http://data.europa.eu/esco/occupation/034cad59-e666-4770-a7ef-a337257f8072,učitel studentů se speciálními vzdělávacími potřebami na střední škole/učitelka studentů se speciálními vzdělávacími potřebami na střední škole,http://data.europa.eu/esco/occupation/034cad59-e666-4770-a7ef-a337257f8072,2352.6,Vychovatelé pro děti se speciálními vzdělávacími potřebami,,skos:closeMatch,
http://data.europa.eu/esco/occupation/7a031723-2b2c-4fdd-8ed5-30d67088b8b8,licenční manažer/licenční manažerka,http://data.europa.eu/esco/occupation/7a031723-2b2c-4fdd-8ed5-30d67088b8b8,1221.2,Řídící pracovníci v oblasti obchodu,,skos:broadMatch,
http://data.europa.eu/esco/occupation/21af40bb-2ae3-4fc7-9b28-d2cdd8308912,asistent při propagačních akcích/asistentka při propagačních akcích,http://data.europa.eu/esco/occupation/21af40bb-2ae3-4fc7-9b28-d2cdd8308912,2431.2,Specialisté v oblasti propagace a reklamy,,skos:broadMatch,
http://data.europa.eu/esco/occupation/d6bffef4-f09a-4711-9ecb-92ec04353b21,pracovník v oblasti zneužívání návykových látek/pracovnice v oblasti zneužívání návykových látek,http://data.europa.eu/esco/occupation/d6bffef4-f09a-4711-9ecb-92ec04353b21,2635.6,"Sociální pracovníci specialisté v azylových domech, probačních střediscích, nápravných a jiných zařízeních",,skos:broadMatch,
http://data.europa.eu/esco/occupation/9c61bba4-56b7-4846-9f4e-b1f2decf3e7e,pracovník výjezdové skupiny pultu centralizované ochrany/pracovnice výjezdové skupiny pultu centralizované ochrany,http://data.europa.eu/esco/occupation/9c61bba4-56b7-4846-9f4e-b1f2decf3e7e,5414,Pracovníci ostrahy a bezpečnostních agentur,,skos:broadMatch,
http://data.europa.eu/esco/occupation/757da94f-d1f3-48ad-ac61-74e22bc18cca,grafolog/grafoložka,http://data.europa.eu/esco/occupation/757da94f-d1f3-48ad-ac61-74e22bc18cca,2643,"Překladatelé, tlumočníci a jazykovědci",,skos:broadMatch,
http://data.europa.eu/esco/occupation/6afe39e2-2674-45db-b05c-a6cab02fe25b,učitel dalšího vzdělávání/učitelka dalšího vzdělávání,http://data.europa.eu/esco/occupation/6afe39e2-2674-45db-b05c-a6cab02fe25b,2359.2,Pedagogové v oblasti dalšího vzdělávání pedagogických pracovníků,,skos:narrowMatch,
http://data.europa.eu/esco/occupation/36b11444-8634-4194-b679-ed302acdfb22,pražič/pražička kávy,http://data.europa.eu/esco/occupation/36b11444-8634-4194-b679-ed302acdfb22,8160.7,"Obsluha strojů na zpracování cukru, čaje, kávy a kakaa",,skos:broadMatch,
http://data.europa.eu/esco/occupation/df66a6e6-2130-4932-8aaf-263dafa569fa,vedoucí důlní výroby,http://data.europa.eu/esco/occupation/df66a6e6-2130-4932-8aaf-263dafa569fa,1322.1,Výrobní a techničtí náměstci (ředitelé) v těžbě,,skos:broadMatch,
http://data.europa.eu/esco/occupation/9a20c93e-a345-4a46-a406-9ffbf11daeef,manažer odpadového hospodářství/manažerka odpadového hospodářství,http://data.europa.eu/esco/occupation/9a20c93e-a345-4a46-a406-9ffbf11daeef,1321.5,Řídící pracovníci v oblasti odpadů a sanací,,skos:exactMatch,
http://data.europa.eu/esco/occupation/8b828b9f-e41a-48d1-9d35-2c4378279a79,koordinátor bezpečnosti ropovodu/koordinátorka bezpečnosti ropovodu,http://data.europa.eu/esco/occupation/8b828b9f-e41a-48d1-9d35-2c4378279a79,3119,Technici v ostatních průmyslových oborech,,skos:broadMatch,
http://data.europa.eu/esco/occupation/4795d4e3-c623-47ff-abab-7de97fcb764e,nákupčí reklamního prostoru ve sdělovacích prostředcích,http://data.europa.eu/esco/occupation/4795d4e3-c623-47ff-abab-7de97fcb764e,2431.2,Specialisté v oblasti propagace a reklamy,,skos:broadMatch,
http://data.europa.eu/esco/occupation/c956be07-53a3-4b01-b8f8-f0c5a428eaa8,technický obchodní zástupce/technická obchodní zástupkyně,http://data.europa.eu/esco/occupation/c956be07-53a3-4b01-b8f8-f0c5a428eaa8,2433.5,"Specialisté v oblasti prodeje a nákupu gumárenských, plastikářských, sklářských a keramických produktů",,skos:narrowMatch,
http://data.europa.eu/esco/occupation/d7e663b2-f042-47d8-9fda-b5b8ba30ca04,letecký inženýr pro potřeby leteckého a kosmického průmyslu/letecká inženýrka pro potřeby leteckého a kosmického průmyslu,http://data.europa.eu/esco/occupation/d7e663b2-f042-47d8-9fda-b5b8ba30ca04,2144,Strojní inženýři,,skos:broadMatch,
http://data.europa.eu/esco/occupation/a945757e-e171-46a9-847a-13cf04f7cd27,obsluha pásové pily,http://data.europa.eu/esco/occupation/a945757e-e171-46a9-847a-13cf04f7cd27,8172.0,Obsluha automatizovaných strojů a zařízení na prvotní zpracování dřeva,,skos:broadMatch,
http://data.europa.eu/esco/occupation/149062d6-6496-4004-9c23-93c78b29b5db,formíř ručně vyráběných cihel/formířka ručně vyráběných cihel,http://data.europa.eu/esco/occupation/149062d6-6496-4004-9c23-93c78b29b5db,7314,Keramici a pracovníci v příbuzných oborech,,skos:broadMatch,
http://data.europa.eu/esco/occupation/d7d986e1-7333-431b-9719-0c5c6939e360,stavební inženýr/stavební inženýrka,http://data.europa.eu/esco/occupation/d7d986e1-7333-431b-9719-0c5c6939e360,2142.5,Stavební inženýři přípravy a realizace investic,,skos:narrowMatch,
http://data.europa.eu/esco/occupation/6d765c21-267d-4d3d-a989-9b7596670477,technolog barvení textilií/technoložka barvení textilií,http://data.europa.eu/esco/occupation/6d765c21-267d-4d3d-a989-9b7596670477,2163,"Průmysloví a produktoví designéři, módní návrháři",,skos:broadMatch,
http://data.europa.eu/esco/occupation/fd1c4e94-25aa-4020-b0ef-0cf5aaf2e4d2,nákupčí textilu,http://data.europa.eu/esco/occupation/fd1c4e94-25aa-4020-b0ef-0cf5aaf2e4d2,3323.0,Nákupčí,,skos:broadMatch,
http://data.europa.eu/esco/occupation/52d303a7-630b-4e3f-9f62-becd9b2fcb46,manažer distribuce kovů a kovových rud/manažerka distribuce kovů a kovových rud,http://data.europa.eu/esco/occupation/52d303a7-630b-4e3f-9f62-becd9b2fcb46,1324.5,Řídící pracovníci v oblasti logistiky,,skos:broadMatch,
http://data.europa.eu/esco/occupation/3900b684-6b4b-4133-b134-e1d129d60383,pracovník půjčovny/pracovnice půjčovny,http://data.europa.eu/esco/occupation/3900b684-6b4b-4133-b134-e1d129d60383,5249.1,Pracovníci v půjčovnách,,skos:exactMatch,
http://data.europa.eu/esco/occupation/c1a86d6d-7785-43e1-994b-958eba58fff7,lékárník asistent/lékárnice asistentka,http://data.europa.eu/esco/occupation/c1a86d6d-7785-43e1-994b-958eba58fff7,3213.0,Farmaceutičtí asistenti,,skos:broadMatch,
http://data.europa.eu/esco/occupation/184e59d7-5646-4fe4-9059-46867ff09574,technik radiační ochrany/technička radiační ochrany,http://data.europa.eu/esco/occupation/184e59d7-5646-4fe4-9059-46867ff09574,3111,Technici v chemických a fyzikálních vědách (kromě chemického inženýrství),,skos:broadMatch,
http://data.europa.eu/esco/occupation/4311b9e0-064e-41bc-b120-5eb21f337780,"manažer pro dovoz a vývoz kávy, čaje, kakaa a koření/manažerka pro dovoz a vývoz kávy, čaje, kakaa a koření",http://data.europa.eu/esco/occupation/4311b9e0-064e-41bc-b120-5eb21f337780,1324.5,Řídící pracovníci v oblasti logistiky,,skos:broadMatch,
http://data.europa.eu/esco/occupation/884beda8-d242-4fc3-a097-dc11098a7c3d,barvíř textilií/barvířka textilií,http://data.europa.eu/esco/occupation/884beda8-d242-4fc3-a097-dc11098a7c3d,8154.0,"Obsluha strojů na bělení, barvení, čištění a další úpravu tkanin",,skos:broadMatch,
http://data.europa.eu/esco/occupation/a659968d-0804-4357-bc60-735e4d41e65c,vedoucí výroby obuvi,http://data.europa.eu/esco/occupation/a659968d-0804-4357-bc60-735e4d41e65c,3122.6,Mistři a příbuzní pracovníci v textilní a kožedělné výrobě a v obuvnictví,,skos:broadMatch,
http://data.europa.eu/esco/occupation/39b4e367-94b5-49fe-bcd7-4b116865ca59,specialista zahraničního obchodu v oblasti ovoce a zeleniny/specialistka zahraničního obchodu v oblasti ovoce a zeleniny,http://data.europa.eu/esco/occupation/39b4e367-94b5-49fe-bcd7-4b116865ca59,3331.1,Odbytoví agenti,,skos:broadMatch,
http://data.europa.eu/esco/occupation/33ae2ba9-9835-410f-8ea6-e5ac991f5975,řeholník/řeholnice,http://data.europa.eu/esco/occupation/33ae2ba9-9835-410f-8ea6-e5ac991f5975,3413.0,Odborní pracovníci v církevní oblasti a v příbuzných oborech,,skos:broadMatch,
http://data.europa.eu/esco/occupation/e2a495fb-68a3-46f9-8753-6ce566a7a085,inženýr farmaceutických technologií/inženýrka farmaceutických technologií,http://data.europa.eu/esco/occupation/e2a495fb-68a3-46f9-8753-6ce566a7a085,2145.1,Chemičtí inženýři ve výzkumu a vývoji a specialisté v příbuzných oborech,,skos:broadMatch,
http://data.europa.eu/esco/occupation/4c9ca706-3973-4926-854d-44011662ca83,technik požární ochrany/technička požární ochrany,http://data.europa.eu/esco/occupation/4c9ca706-3973-4926-854d-44011662ca83,3112.8,"Technici požární ochrany, revizní technici staveb",,skos:broadMatch,
